"interview__key","y5_hhid","sourceid","ag12a_01_1","ag12a_01_2","ag12a_01_3","ag12a_01_4","ag12a_01_5","ag12a_01_6","ag12a_01_7","ag12a_01_8","ag12a_02","ag12a_03_1","ag12a_03_2","ag12a_03_3","ag12a_03_4","ag12a_04","ag12a_05","ag12a_06","ag12a_07"
"72-15-66-95","5261-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-15-66-95","5261-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-15-66-95","5261-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-56-55-85","5277-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-56-55-85","5277-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-56-55-85","5277-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-56-55-85","5277-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-56-55-85","5277-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-02-89-52","5278-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-02-89-52","5278-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-02-89-52","5278-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-02-89-52","5278-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-02-89-52","5278-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"43-47-25-48","5313-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"43-47-25-48","5313-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"43-47-25-48","5313-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"43-47-25-48","5313-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"43-47-25-48","5313-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-34-75-96","5318-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-34-75-96","5318-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-34-75-96","5318-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-34-75-96","5318-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-34-75-96","5318-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-62-84-50","5319-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-62-84-50","5319-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-62-84-50","5319-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-62-84-50","5319-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-62-84-50","5319-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"21-75-27-69","5333-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"21-75-27-69","5333-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"21-75-27-69","5333-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"21-75-27-69","5333-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"21-75-27-69","5333-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-81-22-00","5340-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-81-22-00","5340-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-81-22-00","5340-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-81-22-00","5340-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-81-22-00","5340-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-74-16-95","5354-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-74-16-95","5354-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-74-16-95","5354-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-74-16-95","5354-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-74-16-95","5354-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-84-85-63","5375-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-84-85-63","5375-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-84-85-63","5375-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-84-85-63","5375-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-84-85-63","5375-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"71-29-17-94","5397-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"71-29-17-94","5397-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"71-29-17-94","5397-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"71-29-17-94","5397-001-01",4,1,1,2,2,2,2,2,2,1,2,,,,2,2,,0
"71-29-17-94","5397-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-64-34-94","5433-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-64-34-94","5433-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-64-34-94","5433-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-64-34-94","5433-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-64-34-94","5433-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-02-99-86","5447-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-02-99-86","5447-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-02-99-86","5447-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-02-99-86","5447-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-02-99-86","5447-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-48-66-40","5476-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-48-66-40","5476-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-48-66-40","5476-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-48-66-40","5476-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-48-66-40","5476-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-94-54-60","5487-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-94-54-60","5487-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-94-54-60","5487-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-94-54-60","5487-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-94-54-60","5487-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-32-78-57","5490-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-32-78-57","5490-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-32-78-57","5490-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-32-78-57","5490-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-32-78-57","5490-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-35-01-02","5513-001-03",1,1,1,2,2,2,2,2,2,1,3,,,,1,2,,3
"92-35-01-02","5513-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-35-01-02","5513-001-03",3,2,1,2,2,1,2,2,2,1,3,,,,1,2,,2
"92-35-01-02","5513-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-35-01-02","5513-001-03",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"73-86-17-64","5514-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"73-86-17-64","5514-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"73-86-17-64","5514-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"73-86-17-64","5514-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"73-86-17-64","5514-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-58-79-14","5529-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-58-79-14","5529-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-58-79-14","5529-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-58-79-14","5529-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-58-79-14","5529-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-69-75-99","5529-001-03",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-69-75-99","5529-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-69-75-99","5529-001-03",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-69-75-99","5529-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-69-75-99","5529-001-03",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-23-47-96","5541-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-23-47-96","5541-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-23-47-96","5541-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-23-47-96","5541-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-23-47-96","5541-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"84-98-35-82","5544-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"84-98-35-82","5544-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"84-98-35-82","5544-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"84-98-35-82","5544-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"84-98-35-82","5544-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-69-84-39","5547-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-69-84-39","5547-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-69-84-39","5547-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-69-84-39","5547-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-69-84-39","5547-001-01",5,1,2,2,2,2,2,2,2,1,1,,,,2,2,,10
"29-20-77-81","5564-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-20-77-81","5564-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-20-77-81","5564-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-20-77-81","5564-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-20-77-81","5564-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-18-99-89","5581-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-18-99-89","5581-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-18-99-89","5581-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-18-99-89","5581-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-18-99-89","5581-001-01",5,2,2,2,,2,2,2,2,2,,,,,,,,
"86-58-89-00","5581-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-58-89-00","5581-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-58-89-00","5581-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-58-89-00","5581-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-58-89-00","5581-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-58-49-11","5582-001-08",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-58-49-11","5582-001-08",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-58-49-11","5582-001-08",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-58-49-11","5582-001-08",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"86-58-49-11","5582-001-08",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-01-55-03","5584-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-01-55-03","5584-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-01-55-03","5584-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-01-55-03","5584-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-01-55-03","5584-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-68-59-13","5602-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-68-59-13","5602-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-68-59-13","5602-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-68-59-13","5602-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-68-59-13","5602-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-10-13-90","5608-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-10-13-90","5608-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-10-13-90","5608-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-10-13-90","5608-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-10-13-90","5608-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-79-71-24","5621-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-79-71-24","5621-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-79-71-24","5621-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-79-71-24","5621-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-79-71-24","5621-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"46-47-87-29","5623-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"46-47-87-29","5623-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"46-47-87-29","5623-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"46-47-87-29","5623-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"46-47-87-29","5623-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"56-98-08-80","5659-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"56-98-08-80","5659-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"56-98-08-80","5659-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"56-98-08-80","5659-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"56-98-08-80","5659-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"52-25-64-03","5661-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"52-25-64-03","5661-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"52-25-64-03","5661-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"52-25-64-03","5661-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"52-25-64-03","5661-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"99-90-90-77","5664-001-04",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"99-90-90-77","5664-001-04",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"99-90-90-77","5664-001-04",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"99-90-90-77","5664-001-04",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"99-90-90-77","5664-001-04",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-25-26-41","5693-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-25-26-41","5693-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-25-26-41","5693-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-25-26-41","5693-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-25-26-41","5693-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-78-24-50","5695-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-78-24-50","5695-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-78-24-50","5695-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-78-24-50","5695-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-78-24-50","5695-001-01",5,2,2,2,2,,2,2,2,2,,,,,,,,
"53-17-72-60","5696-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"53-17-72-60","5696-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"53-17-72-60","5696-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"53-17-72-60","5696-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"53-17-72-60","5696-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-78-83-38","5697-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-78-83-38","5697-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-78-83-38","5697-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-78-83-38","5697-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-78-83-38","5697-001-01",5,2,,2,2,2,2,2,2,2,,,,,,,,
"17-53-58-10","5699-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-53-58-10","5699-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-53-58-10","5699-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-53-58-10","5699-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-53-58-10","5699-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-95-04-88","5700-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-95-04-88","5700-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-95-04-88","5700-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-95-04-88","5700-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-95-04-88","5700-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"67-56-06-17","5719-001-01",1,2,2,2,2,1,2,2,2,1,1,,,,1,2,,2
"67-56-06-17","5719-001-01",2,2,,,,,,,,2,,,,,,,,
"67-56-06-17","5719-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"67-56-06-17","5719-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"67-56-06-17","5719-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-24-36-02","5739-001-01",1,1,2,1,1,2,2,2,2,1,1,,,,1,1,30000,2
"96-24-36-02","5739-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-24-36-02","5739-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-24-36-02","5739-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-24-36-02","5739-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"10-82-69-77","5759-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"10-82-69-77","5759-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"10-82-69-77","5759-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"10-82-69-77","5759-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"10-82-69-77","5759-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"33-71-00-28","5769-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"33-71-00-28","5769-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"33-71-00-28","5769-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"33-71-00-28","5769-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"33-71-00-28","5769-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-79-67-43","5770-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-79-67-43","5770-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-79-67-43","5770-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-79-67-43","5770-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-79-67-43","5770-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-45-36-56","5770-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-45-36-56","5770-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-45-36-56","5770-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-45-36-56","5770-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-45-36-56","5770-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"53-27-69-22","5771-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"53-27-69-22","5771-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"53-27-69-22","5771-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"53-27-69-22","5771-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"53-27-69-22","5771-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-56-66-10","5771-001-03",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-56-66-10","5771-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-56-66-10","5771-001-03",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-56-66-10","5771-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-56-66-10","5771-001-03",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-00-92-68","5772-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-00-92-68","5772-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-00-92-68","5772-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-00-92-68","5772-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-00-92-68","5772-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-78-47-79","5772-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-78-47-79","5772-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-78-47-79","5772-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-78-47-79","5772-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-78-47-79","5772-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-92-99-57","5772-001-04",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-92-99-57","5772-001-04",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-92-99-57","5772-001-04",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-92-99-57","5772-001-04",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-92-99-57","5772-001-04",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-53-46-61","5773-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-53-46-61","5773-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-53-46-61","5773-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-53-46-61","5773-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-53-46-61","5773-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-37-40-06","5774-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-37-40-06","5774-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-37-40-06","5774-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-37-40-06","5774-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-37-40-06","5774-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-79-73-94","5775-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-79-73-94","5775-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-79-73-94","5775-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-79-73-94","5775-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-79-73-94","5775-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"84-53-36-53","5775-001-03",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"84-53-36-53","5775-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"84-53-36-53","5775-001-03",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"84-53-36-53","5775-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"84-53-36-53","5775-001-03",5,2,2,2,2,1,2,2,2,1,1,2,,,2,2,,0
"37-14-46-62","5776-001-03",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-14-46-62","5776-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-14-46-62","5776-001-03",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-14-46-62","5776-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-14-46-62","5776-001-03",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"28-56-69-97","5788-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"28-56-69-97","5788-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"28-56-69-97","5788-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"28-56-69-97","5788-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"28-56-69-97","5788-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"23-80-10-38","5789-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"23-80-10-38","5789-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"23-80-10-38","5789-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"23-80-10-38","5789-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"23-80-10-38","5789-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-74-54-21","5790-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-74-54-21","5790-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-74-54-21","5790-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-74-54-21","5790-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-74-54-21","5790-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-28-98-69","5792-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-28-98-69","5792-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-28-98-69","5792-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-28-98-69","5792-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-28-98-69","5792-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"67-04-67-56","5793-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"67-04-67-56","5793-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"67-04-67-56","5793-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"67-04-67-56","5793-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"67-04-67-56","5793-001-02",5,,2,2,2,2,2,2,2,2,,,,,,,,
"68-80-66-67","5794-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-80-66-67","5794-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-80-66-67","5794-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-80-66-67","5794-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-80-66-67","5794-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"83-43-16-34","5795-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
