"interview__key","y5_hhid","itemcode","hh_j01","hh_j02_1","hh_j02_2","hh_j03_1","hh_j03_2","hh_j04","hh_j05_1","hh_j05_2","hh_j06_1","hh_j06_2","j1_selection"
"49-22-90-25","5263-001-01",1103,2,,,,,,,,,,2
"49-22-90-25","5263-001-01",1104,2,,,,,,,,,,2
"49-22-90-25","5263-001-01",1105,2,,,,,,,,,,2
"49-22-90-25","5263-001-01",1106,2,,,,,,,,,,2
"49-22-90-25","5263-001-01",1107,2,,,,,,,,,,2
"49-22-90-25","5263-001-01",1108,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",101,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",102,1,1,7,1,7,11200,,0,,0,2
"95-14-71-78","5283-001-01",103,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",104,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",105,1,1,3,1,3,3000,,0,,0,2
"95-14-71-78","5283-001-01",106,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",107,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",109,1,2,1095,2,1095,1000,,0,,0,2
"95-14-71-78","5283-001-01",110,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",111,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",112,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",201,1,2,6500,2,6500,5000,,0,,0,2
"95-14-71-78","5283-001-01",202,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",203,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",204,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",205,1,2,3600,2,3600,3000,,0,,0,2
"95-14-71-78","5283-001-01",206,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",207,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",301,1,1,1,1,1,2800,,0,,0,2
"95-14-71-78","5283-001-01",302,1,2,630,2,630,1300,,0,,0,2
"95-14-71-78","5283-001-01",303,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",401,1,1,3,1,3,8400,,0,,0,2
"95-14-71-78","5283-001-01",501,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",502,1,2,4860,2,4860,6000,,0,,0,2
"95-14-71-78","5283-001-01",503,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",504,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",601,1,2,6590,2,6590,6850,,0,,0,2
"95-14-71-78","5283-001-01",602,1,2,3760,2,3760,4000,,0,,0,2
"95-14-71-78","5283-001-01",603,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",701,1,2,1350,2,1350,3000,,0,,0,2
"95-14-71-78","5283-001-01",702,1,2,2800,2,2800,1000,,0,,0,2
"95-14-71-78","5283-001-01",703,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",704,1,2,4500,2,4500,3000,,0,,0,2
"95-14-71-78","5283-001-01",801,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",802,1,1,1,1,1,7000,,0,,0,2
"95-14-71-78","5283-001-01",803,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",804,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",805,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",806,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",807,1,2,180,2,180,900,,0,,0,2
"95-14-71-78","5283-001-01",808,1,2,500,2,500,4000,,0,,0,2
"95-14-71-78","5283-001-01",809,1,2,260,2,260,2000,,0,,0,2
"95-14-71-78","5283-001-01",810,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",901,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",902,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",903,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",1001,1,3,1,3,1,4800,,0,,0,2
"95-14-71-78","5283-001-01",1002,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",1003,1,2,100,2,100,100,,0,,0,2
"95-14-71-78","5283-001-01",1004,1,2,150,2,150,1000,,0,,0,2
"95-14-71-78","5283-001-01",1081,1,1,3,1,3,4500,,0,,0,2
"95-14-71-78","5283-001-01",1082,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",1101,1,2,30,2,30,350,,0,,0,2
"95-14-71-78","5283-001-01",1102,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",1103,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",1104,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",1105,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",1106,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",1107,2,,,,,,,,,,2
"95-14-71-78","5283-001-01",1108,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",101,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",102,1,2,2500,2,2500,3250,,0,,0,2
"14-25-58-45","5303-001-01",103,1,2,2250,2,2250,1500,,0,,0,2
"14-25-58-45","5303-001-01",104,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",105,1,2,1500,2,1500,1800,,0,,0,2
"14-25-58-45","5303-001-01",106,1,2,250,2,250,350,,0,,0,2
"14-25-58-45","5303-001-01",107,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",109,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",110,1,2,210,2,210,600,,0,,0,2
"14-25-58-45","5303-001-01",111,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",112,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",201,1,2,1150,2,1150,1000,,0,,0,2
"14-25-58-45","5303-001-01",202,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",203,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",204,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",205,1,2,500,2,500,1500,,0,,0,2
"14-25-58-45","5303-001-01",206,1,2,3030,2,3030,3000,,0,,0,2
"14-25-58-45","5303-001-01",207,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",301,1,2,250,2,250,700,,0,,0,2
"14-25-58-45","5303-001-01",302,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",303,1,4,250,4,250,2500,,0,,0,2
"14-25-58-45","5303-001-01",401,1,2,500,2,500,1400,,0,,0,2
"14-25-58-45","5303-001-01",501,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",502,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",503,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",504,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",601,1,2,4500,2,4500,3500,,0,,0,2
"14-25-58-45","5303-001-01",602,1,2,2900,2,2900,3100,,0,,0,2
"14-25-58-45","5303-001-01",603,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",701,1,2,1250,2,1250,1000,,0,,0,2
"14-25-58-45","5303-001-01",702,1,2,1750,2,1750,700,,0,,0,2
"14-25-58-45","5303-001-01",703,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",704,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",801,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",802,1,2,250,2,250,1750,,0,,0,2
"14-25-58-45","5303-001-01",803,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",804,1,2,1500,2,1500,15000,,0,,0,2
"14-25-58-45","5303-001-01",805,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",806,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",807,1,5,6,5,6,1800,,0,,0,2
"14-25-58-45","5303-001-01",808,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",809,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",810,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",901,1,3,2,3,2,4600,,0,,0,2
"14-25-58-45","5303-001-01",902,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",903,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1001,1,4,250,4,250,1100,,0,,0,2
"14-25-58-45","5303-001-01",1002,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1003,1,2,100,2,100,100,,0,,0,2
"14-25-58-45","5303-001-01",1004,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1081,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1082,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1101,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1102,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1103,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1104,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1105,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1106,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1107,2,,,,,,,,,,2
"14-25-58-45","5303-001-01",1108,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",101,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",102,1,1,4,1,4,6400,,0,,0,2
"01-83-60-19","5351-001-02",103,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",104,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",105,1,1,3,1,3,3000,,0,,0,2
"01-83-60-19","5351-001-02",106,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",107,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",109,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",110,1,2,3200,2,3200,4000,,0,,0,2
"01-83-60-19","5351-001-02",111,1,2,500,2,500,1500,,0,,0,2
"01-83-60-19","5351-001-02",112,1,2,850,2,850,1000,,0,,0,2
"01-83-60-19","5351-001-02",201,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",202,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",203,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",204,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",205,1,2,2400,2,2400,1500,,0,,0,2
"01-83-60-19","5351-001-02",206,1,2,1850,2,1850,1000,,0,,0,2
"01-83-60-19","5351-001-02",207,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",301,1,2,250,2,250,700,,0,,0,2
"01-83-60-19","5351-001-02",302,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",303,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",401,1,2,500,2,500,1400,,0,,0,2
"01-83-60-19","5351-001-02",501,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",502,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",503,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",504,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",601,1,2,1860,2,1860,1900,,0,,0,2
"01-83-60-19","5351-001-02",602,1,2,1380,2,1380,1000,,0,,0,2
"01-83-60-19","5351-001-02",603,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",701,1,2,780,2,780,1200,,0,,0,2
"01-83-60-19","5351-001-02",702,1,2,3300,,0,,,0,2,3300,2
"01-83-60-19","5351-001-02",703,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",704,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",801,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",802,1,1,2,,0,,,0,1,2,2
"01-83-60-19","5351-001-02",803,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",804,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",805,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",806,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",807,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",808,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",809,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",810,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",901,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",902,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",903,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",1001,1,4,500,4,500,2250,,0,,0,2
"01-83-60-19","5351-001-02",1002,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",1003,1,2,100,2,100,100,,0,,0,2
"01-83-60-19","5351-001-02",1004,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",1081,1,2,500,2,500,600,,0,,0,2
"01-83-60-19","5351-001-02",1082,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",1101,1,2,25,2,25,300,,0,,0,2
"01-83-60-19","5351-001-02",1102,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",1103,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",1104,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",1105,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",1106,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",1107,2,,,,,,,,,,2
"01-83-60-19","5351-001-02",1108,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",101,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",102,1,2,3500,2,3500,6300,,0,,0,2
"29-45-94-81","5373-001-01",103,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",104,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",105,1,1,2,1,2,1800,,0,,0,2
"29-45-94-81","5373-001-01",106,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",107,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",109,1,2,3500,2,3500,7000,,0,,0,2
"29-45-94-81","5373-001-01",110,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",111,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",112,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",201,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",202,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",203,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",204,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",205,1,2,2800,2,2800,3000,,0,,0,2
"29-45-94-81","5373-001-01",206,1,2,3690,2,3690,3000,,0,,0,2
"29-45-94-81","5373-001-01",207,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",301,1,2,500,2,500,1500,,0,,0,2
"29-45-94-81","5373-001-01",302,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",303,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",401,1,2,1500,2,1500,4500,,0,,0,2
"29-45-94-81","5373-001-01",501,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",502,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",503,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",504,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",601,1,2,3920,2,3920,5600,,0,,0,2
"29-45-94-81","5373-001-01",602,1,2,350,2,350,500,,0,,0,2
"29-45-94-81","5373-001-01",603,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",701,1,2,1050,2,1050,1400,,0,,0,2
"29-45-94-81","5373-001-01",702,1,2,3050,2,3050,1000,,0,,0,2
"29-45-94-81","5373-001-01",703,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",704,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",801,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",802,1,2,1500,2,1500,10500,,0,,0,2
"29-45-94-81","5373-001-01",803,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",804,1,2,750,2,750,500,,0,,0,2
"29-45-94-81","5373-001-01",805,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",806,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",807,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",808,1,2,500,2,500,3500,,0,,0,2
"29-45-94-81","5373-001-01",809,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",810,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",901,1,4,3500,4,3500,7000,,0,,0,2
"29-45-94-81","5373-001-01",902,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",903,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1001,1,4,500,4,500,2500,,0,,0,2
"29-45-94-81","5373-001-01",1002,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1003,1,2,200,2,200,200,,0,,0,2
"29-45-94-81","5373-001-01",1004,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1081,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1082,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1101,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1102,1,2,21,2,21,1400,,0,,0,2
"29-45-94-81","5373-001-01",1103,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1104,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1105,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1106,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1107,2,,,,,,,,,,2
"29-45-94-81","5373-001-01",1108,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",101,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",102,1,1,3.5,1,3.5,4550,,0,,0,2
"71-29-17-94","5397-001-01",103,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",104,1,1,0.25,1,0.25,300,,0,,0,2
"71-29-17-94","5397-001-01",105,1,1,1.75,1,1.75,1400,,0,,0,2
"71-29-17-94","5397-001-01",106,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",107,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",109,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",110,1,5,6,5,6,600,,0,,0,2
"71-29-17-94","5397-001-01",111,1,1,0.5,1,0.5,600,,0,,0,2
"71-29-17-94","5397-001-01",112,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",201,1,1,3.5,1,3.5,1500,,0,,0,2
"71-29-17-94","5397-001-01",202,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",203,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",204,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",205,1,2,3384,2,3384,4000,,0,,0,2
"71-29-17-94","5397-001-01",206,1,2,5760,,0,,2,5760,,0,2
"71-29-17-94","5397-001-01",207,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",301,1,1,0.5,1,0.5,1600,,0,,0,2
"71-29-17-94","5397-001-01",302,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",303,1,2,125,,0,,,0,2,125,2
"71-29-17-94","5397-001-01",401,1,1,0.25,1,0.25,400,,0,,0,2
"71-29-17-94","5397-001-01",501,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",502,1,5,3,5,3,1500,,0,,0,2
"71-29-17-94","5397-001-01",503,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",504,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",601,1,2,2440,2,2440,3400,,0,,0,2
"71-29-17-94","5397-001-01",602,1,2,3547,2,1855,1050,2,1692,,0,2
"71-29-17-94","5397-001-01",603,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",701,1,5,10,5,10,1000,,0,,0,2
"71-29-17-94","5397-001-01",702,1,5,38,5,38,2800,,0,,0,2
"71-29-17-94","5397-001-01",703,1,5,9,5,9,1800,,0,,0,2
"71-29-17-94","5397-001-01",704,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",801,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",802,1,1,0.5,1,0.5,4000,,0,,0,2
"71-29-17-94","5397-001-01",803,1,1,1,1,1,5000,,0,,0,2
"71-29-17-94","5397-001-01",804,1,5,1,5,1,20000,,0,,0,2
"71-29-17-94","5397-001-01",805,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",806,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",807,1,5,6,,0,,5,6,,0,2
"71-29-17-94","5397-001-01",808,1,1,0.25,1,0.25,3000,,0,,0,2
"71-29-17-94","5397-001-01",809,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",810,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",901,1,3,2,,0,,3,2,,0,2
"71-29-17-94","5397-001-01",902,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",903,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",1001,1,3,1,3,1,4000,,0,,0,2
"71-29-17-94","5397-001-01",1002,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",1003,1,2,200,2,200,333,,0,,0,2
"71-29-17-94","5397-001-01",1004,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",1081,1,1,0.5,1,0.5,700,,0,,0,2
"71-29-17-94","5397-001-01",1082,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",1101,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",1102,1,2,100,,0,,2,100,,0,2
"71-29-17-94","5397-001-01",1103,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",1104,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",1105,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",1106,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",1107,2,,,,,,,,,,2
"71-29-17-94","5397-001-01",1108,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",101,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",102,1,1,1,1,1,1300,,0,,0,2
"35-15-55-42","5412-001-01",103,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",104,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",105,1,1,3,1,3,3600,,0,,0,2
"35-15-55-42","5412-001-01",106,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",107,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",109,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",110,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",111,1,1,4,1,4,9600,,0,,0,2
"35-15-55-42","5412-001-01",112,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",201,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",202,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",203,1,2,3960,2,3960,3000,,0,,0,2
"35-15-55-42","5412-001-01",204,1,2,2340,2,2340,2000,,0,,0,2
"35-15-55-42","5412-001-01",205,1,1,3,1,3,3000,,0,,0,2
"35-15-55-42","5412-001-01",206,1,2,3376,2,3376,4000,,0,,0,2
"35-15-55-42","5412-001-01",207,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",301,1,1,3,1,3,8400,,0,,0,2
"35-15-55-42","5412-001-01",302,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",303,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",401,1,1,1,1,1,3000,,0,,0,2
"35-15-55-42","5412-001-01",501,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",502,1,2,4480,2,4480,4900,,0,,0,2
"35-15-55-42","5412-001-01",503,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",504,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",601,1,2,2450,2,2450,2850,,0,,0,2
"35-15-55-42","5412-001-01",602,1,2,560,2,560,600,,0,,0,2
"35-15-55-42","5412-001-01",603,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",701,1,2,990,2,990,1200,,0,,0,2
"35-15-55-42","5412-001-01",702,1,2,280,2,280,700,,0,,0,2
"35-15-55-42","5412-001-01",703,1,2,360,2,360,500,,0,,0,2
"35-15-55-42","5412-001-01",704,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",801,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",802,1,2,500,2,500,4000,,0,,0,2
"35-15-55-42","5412-001-01",803,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",804,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",805,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",806,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",807,1,5,2,5,2,800,,0,,0,2
"35-15-55-42","5412-001-01",808,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",809,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",810,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",901,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",902,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",903,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",1001,1,3,1,3,1,4000,,0,,0,2
"35-15-55-42","5412-001-01",1002,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",1003,1,2,250,2,250,250,,0,,0,2
"35-15-55-42","5412-001-01",1004,1,2,55,2,55,400,,0,,0,2
"35-15-55-42","5412-001-01",1081,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",1082,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",1101,1,2,35,2,35,700,,0,,0,2
"35-15-55-42","5412-001-01",1102,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",1103,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",1104,1,4,700,4,700,1000,,0,,0,2
"35-15-55-42","5412-001-01",1105,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",1106,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",1107,2,,,,,,,,,,2
"35-15-55-42","5412-001-01",1108,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",101,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",102,1,1,7,1,7,10500,,0,,0,2
"81-08-80-44","5427-001-01",103,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",104,1,1,0.5,1,0.5,700,,0,,0,2
"81-08-80-44","5427-001-01",105,1,1,3.5,1,3.5,3500,,0,,0,2
"81-08-80-44","5427-001-01",106,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",107,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",109,1,5,1,5,1,1000,,0,,0,2
"81-08-80-44","5427-001-01",110,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",111,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",112,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",201,1,5,8,5,8,2000,,0,,0,2
"81-08-80-44","5427-001-01",202,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",203,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",204,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",205,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",206,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",207,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",301,1,1,1,1,1,2500,,0,,0,2
"81-08-80-44","5427-001-01",302,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",303,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",401,1,1,2.5,1,2.5,6000,,0,,0,2
"81-08-80-44","5427-001-01",501,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",502,1,5,7,5,7,3500,,0,,0,2
"81-08-80-44","5427-001-01",503,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",504,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",601,1,5,49,5,49,4200,,0,,0,2
"81-08-80-44","5427-001-01",602,1,2,1750,2,1750,2100,,0,,0,2
"81-08-80-44","5427-001-01",603,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",701,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",702,1,5,21,5,21,2100,,0,,0,2
"81-08-80-44","5427-001-01",703,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",704,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",801,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",802,1,1,2,1,2,10000,,0,,0,2
"81-08-80-44","5427-001-01",803,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",804,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",805,2,,,,,,,,,,2
"81-08-80-44","5427-001-01",806,2,,,,,,,,,,2
