"interview__key","y5_hhid","plot_id","cropid","ag6a_02","ag6a_03","ag6a_04","ag6a_05","ag6a_06","ag6a_06a","ag6a_07_1","ag6a_07_2","ag6a_07_3","ag6a_07_4","ag6a_08_1","ag6a_08_2","ag6a_09","ag6a_10","ag6a_11"
"71-29-17-94","5397-001-01",1,200,1,2018,0,1,2,1,2021,1,2021,2,2,,10,2,
"71-29-17-94","5397-001-01",1,851,1,2021,1,1,2,2,,,,,,,,,
"71-29-17-94","5397-001-01",1,852,1,2021,1,1,2,2,,,,,,,,,
"38-02-99-86","5447-001-01",2,71,10,1998,0,1,2,1,2020,9,2021,8,1,7,72,2,
"38-02-99-86","5447-001-01",2,73,1,1996,0,1,2,1,2020,10,2021,1,1,7,130,1,3
"38-02-99-86","5447-001-01",2,76,1,1995,0,1,2,1,2020,9,2021,8,1,7,85,2,
"47-48-66-40","5476-001-01",1,71,50,2019,9,1,2,1,2021,2,2021,8,1,,160,1,6
"47-48-66-40","5476-001-01",1,73,3,1996,0,1,2,1,2020,11,2021,1,1,,55,1,6
"47-48-66-40","5476-001-01",1,76,3,2012,0,1,2,1,2021,4,2021,6,1,,40,2,
"47-48-66-40","5476-001-01",1,852,2,2014,0,1,2,1,2021,4,2021,6,1,,20,2,
"66-94-54-60","5487-001-01",1,71,4,2018,0,1,2,1,2020,12,2020,12,2,,80,2,
"66-94-54-60","5487-001-01",1,73,1,2017,0,2,,2,,,,,,,,,
"66-94-54-60","5487-001-01",1,74,1,2020,1,2,,1,2020,11,2020,11,2,,30,2,
"66-94-54-60","5487-001-01",1,851,1,2017,0,2,,2,,,,,,,,,
"66-94-54-60","5487-001-01",1,852,1,2014,0,2,,1,2020,6,2021,5,2,,120,2,
"12-32-78-57","5490-001-01",2,71,300,2018,0,1,2,1,2020,7,2021,6,1,,120,2,
"12-32-78-57","5490-001-01",2,72,5,2020,0,1,2,2,,,,,,,,,
"12-32-78-57","5490-001-01",2,73,12,2015,0,1,2,1,2020,12,2021,1,1,,300,2,
"12-32-78-57","5490-001-01",2,74,15,2021,0,1,2,1,2020,6,2021,9,1,,100,2,
"12-32-78-57","5490-001-01",2,76,20,2016,0,1,2,1,2020,6,2021,6,1,,160,2,
"73-86-17-64","5514-001-01",1,71,90,2019,0,1,2,1,2020,6,2021,5,1,,160,2,
"73-86-17-64","5514-001-01",1,72,1,2021,1,1,2,2,,,,,,,,,
"73-86-17-64","5514-001-01",1,73,1,2021,1,1,2,2,,,,,,,,,
"73-86-17-64","5514-001-01",1,74,4,2020,2,1,2,1,2020,8,2021,5,1,,75,2,
"73-86-17-64","5514-001-01",1,851,1,2021,1,1,2,2,,,,,,,,,
"22-58-79-14","5529-001-01",1,71,13,2020,0,1,2,1,2021,1,2021,12,1,2,34,2,
"65-69-75-99","5529-001-03",1,71,120,1900,0,2,,1,2020,11,2021,1,3,,40,2,
"65-69-75-99","5529-001-03",1,73,3,1900,0,2,,2,,,,,,,,,
"65-69-75-99","5529-001-03",1,74,7,2018,0,2,,1,2020,8,2021,2,3,,70,1,1
"84-98-35-82","5544-001-02",1,69,3,2000,1,2,,1,2020,12,2021,1,7,8,100,2,
"84-98-35-82","5544-001-02",1,71,10,2020,10,2,,1,2021,4,2021,4,7,8,16,2,
"84-98-35-82","5544-001-02",1,73,6,1990,0,2,,1,2020,11,2021,2,7,8,30,2,
"84-98-35-82","5544-001-02",1,75,70,2000,4,2,,1,2020,11,2021,1,7,8,50,2,
"84-98-35-82","5544-001-02",1,76,3,2010,0,2,,1,2020,5,2021,6,7,8,90,2,
"84-98-35-82","5544-001-02",1,77,1,2010,0,2,,1,2020,5,2021,6,7,8,30,2,
"84-98-35-82","5544-001-02",1,79,2,2010,0,2,,1,2020,5,2021,7,7,8,60,2,
"84-98-35-82","5544-001-02",1,80,5,2010,0,2,,1,2021,4,2021,4,7,8,20,1,2
"84-98-35-82","5544-001-02",1,200,10,2010,0,2,,1,2021,3,2021,4,7,8,40,2,
"84-98-35-82","5544-001-02",1,852,4,2010,0,2,,2,,,,,,,,,
"81-69-84-39","5547-001-01",2,71,95,2021,60,1,2,1,2020,10,2021,5,1,2,60,2,
"81-69-84-39","5547-001-01",2,72,30,2021,30,2,,2,,,,,,,,,
"81-69-84-39","5547-001-01",2,73,6,2021,6,1,2,2,,,,,,,,,
"81-69-84-39","5547-001-01",2,74,1,2021,1,2,,2,,,,,,,,,
"81-69-84-39","5547-001-01",2,76,7,2021,7,2,,2,,,,,,,,,
"81-69-84-39","5547-001-01",2,79,3,2021,3,2,,2,,,,,,,,,
"81-69-84-39","5547-001-01",2,80,5,2021,5,2,,2,,,,,,,,,
"81-69-84-39","5547-001-01",2,200,4,2020,4,2,,2,,,,,,,,,
"81-69-84-39","5547-001-01",2,851,2,2020,2,2,,2,,,,,,,,,
"29-20-77-81","5564-001-01",1,69,1,1982,0,1,2,2,,,,,,,,,
"29-20-77-81","5564-001-01",1,73,5,1980,0,1,2,1,2020,10,2020,11,1,4,40,2,
"29-20-77-81","5564-001-01",1,80,10,2016,0,2,,1,2021,3,2021,4,1,4,30,2,
"29-20-77-81","5564-001-01",1,851,2,1980,0,1,2,1,2021,3,2021,3,1,4,8,2,
"86-58-89-00","5581-001-02",1,71,3,2020,0,1,2,1,2020,10,2021,9,1,2,4,2,
"86-58-89-00","5581-001-02",1,73,4,2016,0,1,2,1,2020,12,2021,2,1,2,80,1,3
"86-58-89-00","5581-001-02",1,74,2,2019,0,1,2,1,2020,10,2021,9,1,2,48,2,
"86-58-89-00","5581-001-02",2,71,2,2021,2,1,2,2,,,,,,,,,
"86-58-89-00","5581-001-02",2,73,3,2021,3,1,2,2,,,,,,,,,
"86-58-89-00","5581-001-02",3,73,2,2016,0,1,2,1,2020,12,2021,2,1,2,140,1,3
"40-01-55-03","5584-001-01",1,71,70,2016,27,2,,1,2020,8,2021,7,1,5,480,2,
"91-10-13-90","5608-001-01",1,73,7,1989,0,2,,2,,,,,,,,,
"52-25-64-03","5661-001-01",1,71,18,2018,6,2,,1,2021,3,2021,5,1,2,40,2,
"52-25-64-03","5661-001-01",1,73,5,2018,0,2,,2,,,,,,,,,
"52-25-64-03","5661-001-01",1,74,4,2018,0,2,,1,2021,2,2021,8,1,2,20,2,
"52-25-64-03","5661-001-01",1,76,5,2018,0,2,,2,,,,,,,,,
"52-25-64-03","5661-001-01",1,79,2,2019,0,2,,2,,,,,,,,,
"52-25-64-03","5661-001-01",1,200,1,2018,0,2,,2,,,,,,,,,
"99-90-90-77","5664-001-04",1,73,5,1994,0,2,,1,2020,12,2021,2,1,2,100,1,5
"99-90-90-77","5664-001-04",3,71,20,2016,0,1,2,1,2020,11,2021,10,1,2,300,1,5
"99-90-90-77","5664-001-04",3,73,4,2019,0,1,2,2,,,,,,,,,
"99-90-90-77","5664-001-04",3,74,5,2016,0,1,2,1,2020,11,2021,10,1,2,75,1,5
"99-90-90-77","5664-001-04",3,76,22,2020,0,1,2,1,2021,3,2021,4,1,2,150,1,5
"99-90-90-77","5664-001-04",3,80,1,2016,0,1,2,2,,,,,,,,,
"99-90-90-77","5664-001-04",3,852,4,2016,0,1,2,1,2021,3,2021,4,1,2,150,1,5
"82-25-26-41","5693-001-01",1,71,5,2020,5,2,,2,,,,,,,,,
"82-25-26-41","5693-001-01",1,73,1,2007,0,2,,2,,,,,,,,,
"82-25-26-41","5693-001-01",1,76,1,2017,0,2,,2,,,,,,,,,
"94-78-24-50","5695-001-01",1,71,12,2002,8,2,,1,2020,1,2021,3,1,,140,2,
"94-78-24-50","5695-001-01",1,73,2,2004,0,2,,1,2020,12,2021,1,1,,30,2,
"94-78-24-50","5695-001-01",1,76,1,2006,0,2,,1,2021,1,2021,2,1,,50,2,
"94-78-24-50","5695-001-01",1,80,2,2020,2,2,,2,,,,,,,,,
"94-78-24-50","5695-001-01",1,851,4,2015,2,2,,1,2020,10,2020,12,1,,25,2,
"94-78-24-50","5695-001-01",1,852,1,2020,1,2,,2,,,,,,,,,
"37-78-83-38","5697-001-01",3,73,5,2006,0,1,2,1,2020,7,2020,7,1,,20,1,5
"37-78-83-38","5697-001-01",3,80,2,2006,4,1,2,1,2021,2,2021,3,1,,25,1,5
"37-78-83-38","5697-001-01",3,851,5,2006,0,1,2,1,2020,12,2021,3,1,,20,2,
"17-53-58-10","5699-001-02",1,71,9,2013,0,2,,1,2020,11,2020,11,2,,32,2,
"17-53-58-10","5699-001-02",1,76,3,2010,0,2,,1,2020,3,2020,4,2,,170,2,
"17-53-58-10","5699-001-02",1,79,1,2013,0,2,,2,,,,,,,,,
"17-53-58-10","5699-001-02",1,80,2,2019,0,2,,1,2021,1,2021,2,2,,25,2,
"17-53-58-10","5699-001-02",1,851,1,2013,0,2,,1,2021,2,2021,2,2,,50,1,6
"17-53-58-10","5699-001-02",1,852,3,2020,3,2,,2,,,,,,,,,
"17-95-04-88","5700-001-02",1,73,1,2018,0,2,,2,,,,,,,,,
"17-95-04-88","5700-001-02",1,80,1,2020,0,1,2,2,,,,,,,,,
"67-56-06-17","5719-001-01",1,73,1,1995,0,1,3,1,2020,11,2021,1,1,,153,1,6
"96-24-36-02","5739-001-01",1,71,70,2019,60,1,2,1,2020,6,2021,5,1,,540,2,
"96-24-36-02","5739-001-01",1,73,4,1980,0,1,2,1,2020,11,2021,2,1,,340,2,
"18-79-73-94","5775-001-01",1,998,1,1900,0,2,,1,2020,7,2020,9,2,,180,2,
"61-37-81-58","5809-001-01",1,71,50,1978,20,2,,1,2020,9,2021,8,1,,360,2,
"61-37-81-58","5809-001-01",1,72,2,2010,0,2,,1,2020,9,2021,8,1,,20,2,
"61-37-81-58","5809-001-01",1,73,6,1978,0,2,,1,2020,11,2021,2,1,,250,2,
"61-37-81-58","5809-001-01",1,852,4,1900,0,2,,1,2020,9,2021,8,1,,10,2,
"27-84-25-05","5811-001-01",1,71,25,2019,0,2,,2,,,,,,,,,
"27-84-25-05","5811-001-01",1,73,6,2015,0,2,,2,,,,,,,,,
"11-39-67-37","5846-001-01",1,71,40,2000,9,1,2,1,2020,3,2021,2,1,,450,2,
"11-39-67-37","5846-001-01",1,72,6,2019,0,1,2,2,,,,,,,,,
"11-39-67-37","5846-001-01",1,73,7,2000,0,1,2,1,2020,12,2021,1,1,,80,2,
"11-39-67-37","5846-001-01",1,74,1,2018,0,1,2,1,2021,1,2021,1,1,,60,2,
"11-39-67-37","5846-001-01",1,76,4,2016,0,1,2,1,2020,4,2020,6,1,,60,2,
"11-39-67-37","5846-001-01",1,79,4,2016,0,1,2,1,2020,4,2020,6,1,,60,2,
"42-22-06-97","5847-001-01",2,73,7,2004,0,1,2,1,2020,11,2021,2,1,,120,2,
"42-22-06-97","5847-001-01",2,74,6,2007,0,1,2,1,2020,8,2021,2,1,,75,1,1
"42-22-06-97","5847-001-01",2,76,6,2004,0,1,2,1,2020,11,2021,3,1,,50,2,
"42-22-06-97","5847-001-01",2,79,2,2004,0,1,2,1,2020,9,2021,3,1,,36,2,
"42-22-06-97","5847-001-01",2,80,5,2004,0,1,2,1,2020,10,2021,2,1,,25,2,
"19-13-10-22","5848-001-04",3,76,1,2010,0,2,,2,,,,,,,,,
"19-13-10-22","5848-001-04",3,852,1,2012,0,2,,2,,,,,,,,,
"59-35-72-90","5849-001-01",1,71,64,2014,0,1,2,1,2020,6,2021,2,1,2,78,2,
"59-35-72-90","5849-001-01",1,72,4,2016,0,1,2,1,2020,10,2020,12,1,2,380,2,
"59-35-72-90","5849-001-01",1,73,2,2014,0,1,2,1,2020,11,2021,1,1,2,140,1,5
"59-35-72-90","5849-001-01",1,74,1,2018,0,1,2,2,,,,,,,,,
"59-35-72-90","5849-001-01",1,76,1,2014,0,1,2,2,,,,,,,,,
"59-35-72-90","5849-001-01",2,71,80,2014,0,1,2,2,,,,,,,,,
"59-35-72-90","5849-001-01",2,72,7,2018,0,1,2,1,2020,6,2020,8,1,2,200,2,
"59-35-72-90","5849-001-01",2,74,1,2018,0,1,2,1,2020,7,2020,7,1,2,4,2,
"38-54-59-26","5850-001-01",1,71,30,2019,2,1,2,1,2020,7,2020,7,1,,40,2,
"38-54-59-26","5850-001-01",1,72,5,2017,0,1,2,1,2020,8,2020,8,1,,15,1,3
"38-54-59-26","5850-001-01",1,73,1,2019,0,1,2,2,,,,,,,,,
"38-54-59-26","5850-001-01",1,74,2,2019,2020,1,2,2,,,,,,,,,
"44-93-96-14","5851-001-01",1,71,400,2020,300,2,,1,2020,9,2021,8,1,2,500,2,
"70-86-81-13","5851-001-03",1,70,2,2019,1,1,2,1,2021,7,2021,8,1,2,65,2,
"70-86-81-13","5851-001-03",1,71,120,2020,50,1,2,1,2021,3,2021,8,1,2,702,2,
"70-86-81-13","5851-001-03",1,73,1,2020,1,2,,2,,,,,,,,,
"70-86-81-13","5851-001-03",1,74,1,2021,1,1,2,2,,,,,,,,,
"70-86-81-13","5851-001-03",1,75,4,2021,4,1,2,2,,,,,,,,,
"91-80-40-09","5851-001-04",1,71,20,2018,20,1,2,1,2020,4,2020,7,1,,140,2,
"91-80-40-09","5851-001-04",1,72,3,2019,0,1,2,2,,,,,,,,,
"91-80-40-09","5851-001-04",1,73,2019,2019,0,1,2,2,,,,,,,,,
"91-80-40-09","5851-001-04",1,74,5,2019,2,1,2,1,2020,6,2021,8,1,,75,2,
"52-17-86-97","5851-001-09",3,71,60,2019,5,1,2,1,2020,5,2020,9,1,2,96,2,
"52-17-86-97","5851-001-09",3,72,4,2019,0,1,2,2,,,,,,,,,
"52-17-86-97","5851-001-09",3,73,1,2019,0,1,2,2,,,,,,,,,
"52-17-86-97","5851-001-09",3,74,2,2019,1,1,2,2,,,,,,,,,
"52-17-86-97","5851-001-09",3,76,1,2020,1,1,2,2,,,,,,,,,
"96-92-93-89","5851-001-10",1,71,52,2021,39,1,2,1,2020,12,2020,12,1,2,26,2,
"96-92-93-89","5851-001-10",1,72,4,2019,0,1,2,2,,,,,,,,,
"96-92-93-89","5851-001-10",1,73,2,2014,0,1,2,1,2020,10,2020,12,1,2,100,1,5
"96-92-93-89","5851-001-10",1,74,2,2017,0,1,2,2,,,,,,,,,
"96-92-93-89","5851-001-10",1,851,5,2014,0,1,2,2,,,,,,,,,
"62-87-05-55","5864-001-01",1,71,12,2020,10,1,2,1,2021,6,2021,6,2,,10,2,
"62-87-05-55","5864-001-01",1,72,4,2016,3,1,2,2,,,,,,,,,
"62-87-05-55","5864-001-01",1,74,17,2020,10,1,2,1,2021,5,2021,8,2,,6,2,
"62-87-05-55","5864-001-01",1,80,1,2016,0,1,2,2,,,,,,,,,
"62-87-05-55","5864-001-01",1,852,1,2020,0,1,2,2,,,,,,,,,
"08-02-76-67","5866-001-01",3,71,220,2020,50,1,2,1,2020,10,2021,6,1,2,336,1,4
"28-63-80-02","5870-001-01",1,73,2,1990,0,1,2,1,2020,12,2021,1,1,,280,2,
"28-63-80-02","5870-001-01",1,79,10,2015,0,1,2,2,,,,,,,,,
"28-63-80-02","5870-001-01",1,203,1,2008,0,1,2,2,,,,,,,,,
"28-63-80-02","5870-001-01",1,852,5,2015,0,1,2,2,,,,,,,,,
"28-63-80-02","5870-001-01",2,73,6,1990,0,1,2,1,2020,12,2021,1,1,,840,1,6
"28-63-80-02","5870-001-01",2,79,5,2015,0,1,2,2,,,,,,,,,
"28-63-80-02","5870-001-01",2,852,4,1992,0,1,2,1,2021,6,2021,7,1,,40,2,
"20-23-28-81","5871-001-02",1,73,4,1995,0,2,,1,2020,11,2020,12,2,4,120,1,5
"44-04-54-77","5872-001-01",1,71,7,2017,2,2,,1,2020,7,2021,4,1,,70,2,
"20-76-31-70","5883-001-01",1,73,3,1998,0,2,,1,2020,11,2020,12,1,,80,2,
"20-76-31-70","5883-001-01",1,74,1,2016,0,1,2,1,2021,5,2021,6,1,,60,2,
"20-76-31-70","5883-001-01",1,79,2,2000,0,1,2,1,2021,5,2021,5,1,,80,2,
"64-76-70-49","5883-001-02",1,79,4,2014,2,1,2,1,2021,4,2021,5,1,2,600,2,
"64-76-70-49","5883-001-02",2,73,4,1993,0,1,2,1,2020,11,2020,12,1,2,1560,1,3
"78-86-78-61","5886-001-01",1,76,3,2005,0,2,,1,2021,5,2021,6,1,,60,2,
"75-03-15-46","5887-001-01",1,71,3,2021,3,1,2,2,,,,,,,,,
"75-03-15-46","5887-001-01",1,74,2,2020,2,1,2,2,,,,,,,,,
"75-03-15-46","5887-001-01",1,852,1,2018,0,1,2,2,,,,,,,,,
"40-38-66-58","5892-001-01",1,74,5,2020,5,2,,2,,,,,,,,,
"40-38-66-58","5892-001-01",1,80,1,1900,0,2,,1,2020,6,2021,6,1,,30,1,6
"22-22-59-95","5902-001-01",1,73,1,2015,0,1,2,1,2021,2,2021,3,1,2,150,1,5
"22-22-59-95","5902-001-01",2,71,12,2017,0,2,,1,2020,8,2021,7,1,2,66,2,
"03-84-91-66","5903-001-01",1,73,6,1900,0,1,2,1,2020,11,2021,1,1,2,50,1,5
"67-59-94-20","5906-001-01",1,71,60,1900,20,1,2,1,2020,8,2021,7,1,,190,2,
"67-59-94-20","5906-001-01",1,72,9,2003,0,1,2,1,2020,8,2021,7,1,,60,2,
"67-59-94-20","5906-001-01",1,73,8,2006,0,1,2,1,2020,11,2021,1,1,,320,2,
"67-59-94-20","5906-001-01",1,76,6,2006,0,1,2,1,2020,8,2021,7,1,,120,2,
"67-59-94-20","5906-001-01",1,80,3,2013,0,1,2,2,,,,,,,,,
"25-11-43-66","5908-001-01",1,79,2,2005,0,1,2,1,2021,5,2021,7,2,,40,1,5
"25-11-43-66","5908-001-01",1,852,2,2005,0,1,2,1,2021,5,2021,7,2,,72,1,5
"66-21-25-85","5911-001-01",1,852,1,2015,0,2,,1,2020,8,2021,7,1,2,75,2,
"57-81-79-87","5929-001-02",1,74,5,2019,0,1,2,1,2020,6,2021,7,1,,80,2,
"47-03-39-28","5930-001-01",1,71,120,2021,12,1,2,2,,,,,,,,,
"47-03-39-28","5930-001-01",1,76,5,2021,5,1,2,2,,,,,,,,,
"63-22-91-28","5940-001-01",2,71,80,2016,20,2,,2,,,,,,,,,
"63-22-91-28","5940-001-01",2,73,2,9999,0,1,2,1,2020,11,2021,1,1,2,40,1,5
"63-22-91-28","5940-001-01",2,80,4,2016,0,1,2,2,,,,,,,,,
"63-22-91-28","5940-001-01",3,76,2,2016,0,1,2,1,2020,12,2021,1,1,2,15,2,
"63-22-91-28","5940-001-01",4,73,1,2019,0,2,,2,,,,,,,,,
"99-00-64-74","5941-001-01",1,73,7,1990,0,2,,1,2020,11,2021,1,1,,50,2,
"99-00-64-74","5941-001-01",1,74,10,2016,2,2,,1,2020,9,2021,2,1,,30,2,
"44-44-29-87","5943-001-01",1,72,3,2020,2,1,2,2,,,,,,,,,
"44-44-29-87","5943-001-01",1,73,6,2003,1,1,2,1,2020,10,2021,2,1,2,140,1,5
"22-41-43-44","5945-001-01",1,73,2,2001,0,1,2,1,2020,5,2020,6,1,2,50,2,
"22-41-43-44","5945-001-01",2,73,4,2000,0,1,2,1,2020,11,2021,1,1,2,120,1,3
"79-34-82-76","5946-001-01",1,73,4,2005,0,2,,1,2020,11,2021,1,1,,300,2,
"71-84-74-89","5949-001-01",4,73,3,2011,0,2,,2,,,,,,,,,
"71-02-68-73","5959-001-01",2,72,7,2020,7,1,3,2,,,,,,,,,
"71-02-68-73","5959-001-01",2,80,1,2020,1,1,3,2,,,,,,,,,
"90-97-94-28","5960-001-02",1,204,3,1982,0,1,2,1,2020,9,2020,11,2,,12,2,
"75-97-06-90","5961-001-02",1,72,1,2015,0,2,,2,,,,,,,,,
"75-97-06-90","5961-001-02",1,80,1,2000,0,2,,1,2020,5,2020,6,2,3,30,1,5
"75-97-06-90","5961-001-02",1,852,1,2005,0,2,,1,2021,2,2021,3,2,3,10,1,5
"46-18-20-36","5962-001-01",1,72,1,2019,0,1,2,2,,,,,,,,,
"46-18-20-36","5962-001-01",2,204,1,2013,0,1,2,1,2021,2,2021,2,1,,10,2,
"56-30-03-12","5963-001-02",1,72,1,9999,0,2,,1,2020,12,2021,1,2,,240,2,
"60-11-48-65","5965-001-01",1,71,2,2001,0,2,,1,2020,7,2020,7,1,,15,2,
"60-11-48-65","5965-001-01",2,204,2,2000,0,2,,1,2021,2,2021,3,1,,20,2,
"77-40-44-47","5966-001-01",1,70,1,2019,0,1,2,1,2020,6,2020,12,1,2,20,2,
"77-40-44-47","5966-001-01",1,71,12,2016,0,1,2,1,2020,3,2021,4,1,2,70,2,
"77-40-44-47","5966-001-01",1,80,2,2012,0,1,2,1,2020,6,2020,8,1,2,30,1,5
"77-40-44-47","5966-001-01",1,200,1,1990,0,1,2,1,2020,4,2020,6,1,2,20,2,
"77-40-44-47","5966-001-01",1,204,1,2010,0,1,2,1,2020,9,2020,12,1,2,25,2,
"05-95-47-03","5978-001-02",1,71,13,2013,0,1,2,1,2021,1,2021,1,2,,50,2,
"05-95-47-03","5978-001-02",1,72,2,2010,0,1,2,1,2021,7,2021,12,2,,240,2,
"05-95-47-03","5978-001-02",1,81,1,2020,0,1,2,2,,,,,,,,,
"05-95-47-03","5978-001-02",1,204,2,2005,0,1,2,1,2021,1,2021,3,2,,120,2,
"36-27-61-51","5979-001-01",1,70,1,2021,1,1,2,2,,,,,,,,,
"36-27-61-51","5979-001-01",1,71,2,2019,0,1,2,2,,,,,,,,,
"36-27-61-51","5979-001-01",1,72,4,2019,0,1,2,2,,,,,,,,,
"52-56-40-35","5980-001-01",1,71,2,2009,2009,1,2,2,,,,,,,,,
"52-56-40-35","5980-001-01",1,72,1,2015,0,1,2,1,2021,6,2021,7,1,2,20,2,
"52-56-40-35","5980-001-01",1,73,41,2010,0,1,2,2,,,,,,,,,
"52-56-40-35","5980-001-01",1,83,2,2010,0,1,2,1,2021,2,2021,3,1,2,10,2,
"60-33-80-91","5984-001-01",1,72,72,2020,70,1,2,1,2020,9,2021,1,1,2,96,2,
"60-33-80-91","5984-001-01",6,72,80,2020,80,1,2,2,,,,,,,,,
"46-74-15-53","5985-001-01",1,72,8,2018,0,2,,2,,,,,,,,,
"46-74-15-53","5985-001-01",1,81,1,2017,0,2,,2,,,,,,,,,
"46-74-15-53","5985-001-01",1,204,1,2018,0,2,,2,,,,,,,,,
"59-55-57-89","5998-001-01",2,71,11,2010,0,1,2,1,2020,3,2021,4,1,,120,2,
"59-55-57-89","5998-001-01",2,72,2,2019,0,1,2,2,,,,,,,,,
"93-05-23-97","5999-001-01",1,71,2,2001,0,2,,1,2020,11,2020,12,1,,60,2,
"93-05-23-97","5999-001-01",1,72,2,2001,0,2,,1,2020,5,2020,6,1,,50,2,
"02-23-99-71","6000-001-01",1,71,2,2018,0,2,,1,2020,5,2020,5,1,,30,2,
"64-89-37-39","6001-001-01",1,71,30,1999,0,1,2,1,2020,3,2021,4,1,,60,2,
"64-89-37-39","6001-001-01",1,72,1,2020,0,1,2,2,,,,,,,,,
"64-89-37-39","6001-001-01",1,80,1,2018,0,1,2,1,2020,6,2020,9,1,,20,2,
"64-89-37-39","6001-001-01",1,200,1,2019,0,1,2,2,,,,,,,,,
"13-03-41-28","6002-001-01",3,72,1,2015,0,1,2,2,,,,,,,,,
"13-03-41-28","6002-001-01",3,80,1,2017,0,1,2,1,2020,8,2020,8,1,,20,2,
"13-03-41-28","6002-001-01",3,852,1,2015,0,1,2,2,,,,,,,,,
"81-54-24-30","6003-001-01",1,71,85,1992,0,2,,1,2020,5,2021,4,1,,120,2,
"81-54-24-30","6003-001-01",1,72,3,2014,0,2,,2,,,,,,,,,
"81-54-24-30","6003-001-01",1,80,1,1992,0,2,,1,2020,6,2020,8,1,,64,1,1
"55-34-45-24","6022-001-01",1,998,2,1900,0,2,,2,,,,,,,,,
"07-48-74-58","6035-001-01",1,71,13,1996,0,2,,1,2020,8,2020,8,1,,35,2,
"07-48-74-58","6035-001-01",1,80,6,2010,0,2,,1,2020,9,2020,10,1,,120,1,5
"62-44-54-15","6040-001-01",1,73,2,2017,2,2,,2,,,,,,,,,
"69-16-29-08","6042-001-01",1,71,24,2019,0,1,2,1,2020,1,2021,2,1,2,70,2,
"69-16-29-08","6042-001-01",1,73,3,2012,0,1,2,1,2020,12,2021,2,1,2,60,2,
"69-16-29-08","6042-001-01",1,80,2,2020,2,1,2,2,,,,,,,,,
"69-16-29-08","6042-001-01",1,852,2,2020,2,1,2,2,,,,,,,,,
"42-91-10-70","6042-001-03",2,73,1,2018,0,2,,2,,,,,,,,,
"88-88-77-01","6074-001-01",1,69,1,2019,0,1,2,2,,,,,,,,,
"88-88-77-01","6074-001-01",1,70,1,2019,0,1,2,1,2021,4,2021,5,1,,5,2,
"88-88-77-01","6074-001-01",1,71,200,2010,0,1,2,1,2020,1,2020,12,1,,3500,2,
"88-88-77-01","6074-001-01",1,72,2,2021,2,1,2,2,,,,,,,,,
"88-88-77-01","6074-001-01",1,73,1,2010,0,1,2,1,2020,12,2021,1,1,2,115,2,
"88-88-77-01","6074-001-01",1,74,3,2021,3,1,2,2,,,,,,,,,
"88-88-77-01","6074-001-01",1,75,10,2010,0,1,2,1,2020,6,2020,8,1,2,45,2,
"88-88-77-01","6074-001-01",1,80,2,2019,1,1,2,2,,,,,,,,,
"88-88-77-01","6074-001-01",1,852,1,2019,0,1,2,2,,,,,,,,,
"47-51-56-85","6075-001-01",1,71,350,2013,0,1,2,1,2020,5,2021,4,1,2,1755,2,
"47-51-56-85","6075-001-01",1,72,1,2019,0,1,2,1,2020,6,2020,7,1,2,35,2,
"47-51-56-85","6075-001-01",1,74,2,2021,2,1,2,1,2021,3,2021,4,1,2,70,2,
"47-51-56-85","6075-001-01",1,75,50,2020,15,1,2,1,2020,5,2020,7,1,2,85,2,
"03-51-56-44","6076-001-01",1,69,1,2019,0,1,2,2,,,,,,,,,
"03-51-56-44","6076-001-01",1,71,150,2019,30,1,2,1,2020,5,2021,5,1,2,1341,2,
"03-51-56-44","6076-001-01",1,72,10,2020,5,1,2,2,,,,,,,,,
"03-51-56-44","6076-001-01",1,74,3,2019,0,1,2,1,2020,6,2021,9,1,2,100,1,1
"03-51-56-44","6076-001-01",1,75,10,2019,0,1,2,1,2020,6,2020,12,1,2,15,2,
"03-51-56-44","6076-001-01",1,852,1,2019,0,1,2,2,,,,,,,,,
"04-11-05-77","6077-001-01",1,71,650,2014,30,1,2,1,2020,3,2021,4,1,2,6480,2,
"90-51-97-20","6078-001-01",1,69,1,2017,0,1,2,1,2020,6,2020,7,1,,70,2,
"90-51-97-20","6078-001-01",1,71,200,2000,0,1,2,1,2020,5,2021,4,1,,5520,2,
"90-51-97-20","6078-001-01",1,72,3,2005,0,1,2,2,,,,,,,,,
"90-51-97-20","6078-001-01",1,73,2,2000,0,1,2,1,2020,12,2021,1,1,,600,2,
"90-51-97-20","6078-001-01",1,74,10,2000,0,1,2,1,2020,6,2020,6,1,2,125,1,1
"90-51-97-20","6078-001-01",1,75,100,2000,0,1,2,1,2020,6,2021,2,1,,200,2,
"90-51-97-20","6078-001-01",1,76,3,2000,0,1,2,1,2020,2,2020,6,1,,480,2,
"90-51-97-20","6078-001-01",1,80,1,2010,0,1,2,1,2020,6,2020,7,1,2,40,2,
"90-51-97-20","6078-001-01",1,200,1,2017,0,1,2,1,2020,6,2020,7,1,2,15,2,
"90-51-97-20","6078-001-01",1,852,2,2017,0,1,2,1,2020,6,2020,7,1,,50,2,
"97-93-22-89","6080-001-01",1,69,1,1900,0,1,2,1,2020,6,2020,8,1,,200,2,
"97-93-22-89","6080-001-01",1,71,280,2018,0,1,2,1,2020,5,2021,4,1,,1600,2,
"97-93-22-89","6080-001-01",1,73,2,1900,0,1,2,1,2020,12,2021,2,1,,50,2,
