"interview__key","y5_hhid","cropid","ag7a_02","ag7a_03","ag7a_04","ag7a_05_1","ag7a_05_2","ag7a_06_1","ag7a_06_2","ag7a_07_1a","ag7a_07_1b","ag7a_07_2a","ag7a_07_2b","ag7a_08","ag7a_09","ag7a_10","ag7a_11","ag7a_12","ag7a_13","ag7a_14","ag7a_15","ag7a_16","ag7a_17","ag7a_18","ag7a_19","ag7a_20","ag7a_21"
"37-68-62-19","6113-001-01",71,1,450,90000,2,,2,,9,2,9,2,2,,,,,2,,,,300,0,0,0,0
"54-19-44-17","6114-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,1920,0,0,0,0
"11-95-77-21","6115-001-01",71,1,280,60000,1,2,1,2,4,1,4,1,2,,,,,2,,,,1736,0,0,0,0
"59-91-92-12","6116-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,280,0,0,0,0
"93-28-31-46","6117-001-01",71,1,750,100000,1,2,1,2,9,1,9,1,2,,,,,2,,,,2250,0,0,0,0
"57-19-84-55","6118-001-01",71,1,1500,250000,1,,1,,9,2,9,2,2,,,,,2,,,,450,0,0,0,0
"57-19-84-55","6118-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"62-45-14-04","6130-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,600,0,0,0,0
"62-45-14-04","6130-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,3200,0,0,0,0
"65-97-14-24","6149-001-03",71,1,260,16000,4,,4,,2,2,2,2,2,,,,,2,,,,480,0,0,0,0
"65-97-14-24","6149-001-03",72,1,480,35000,4,5,4,5,2,1,2,1,2,,,,,2,,,,0,0,0,0,0
"88-99-03-54","6151-001-01",71,1,900,180000,1,,1,,9,2,9,2,2,,,,,2,,,,900,0,0,0,0
"88-99-03-54","6151-001-01",72,1,50,30000,1,,1,,9,1,9,1,2,,,,,2,,,,50,0,0,50,0
"70-44-66-33","6152-001-01",71,1,4950,1485000,1,2,1,2,9,2,9,2,2,,,,,2,,,,1440,0,0,0,0
"52-66-48-20","6153-001-01",71,1,560,224000,1,2,1,2,9,1,9,1,2,,,,,2,,,,475,0,0,0,0
"00-62-14-06","6154-001-01",71,1,275,190000,1,,1,,9,3,9,3,2,,,,,2,,,,100,0,0,0,0
"21-27-12-89","6155-001-01",71,1,90,90000,1,,1,,4,1,4,1,2,,,,,2,,,,4500,0,0,0,0
"21-27-12-89","6155-001-01",72,1,300,30000,1,,1,,4,1,4,1,2,,,,,2,,,,120,0,0,0,0
"76-95-55-86","6156-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,3101,0,0,0,0
"12-92-21-92","6171-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,128,0,0,0,0
"47-39-58-57","6175-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,165,0,0,0,0
"47-39-58-57","6175-001-01",72,1,150,70000,2,,2,,9,2,9,2,2,,,,,2,,,,75,0,0,0,0
"31-00-34-19","6187-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,225,0,0,0,0
"31-00-34-19","6187-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,20,0
"31-00-34-19","6187-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,50
"01-26-99-77","6188-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,750,0,0,0,0
"01-26-99-77","6188-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,67,0,0,0,0
"51-98-37-19","6188-001-05",71,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,50,0
"51-88-82-05","6189-001-02",71,1,24,6000,2,3,2,3,9,1,9,1,2,,,,,2,,,,84,0,0,0,0
"61-54-05-56","6193-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,75,0,0,0,0
"61-54-05-56","6193-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,40,0
"79-89-89-37","6194-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"79-89-89-37","6194-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"37-52-14-90","6195-001-01",71,1,600,100000,1,2,1,2,4,2,4,2,2,,,,,2,,,,552,0,0,0,0
"06-31-96-51","6206-001-01",71,1,900,150000,1,2,1,2,9,1,9,1,2,,,,,2,,,,2700,0,0,0,0
"82-69-24-92","6207-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,450,0,0,0,0
"82-69-24-92","6207-001-01",72,1,200,20000,1,,1,,5,1,5,1,2,,,,,2,,,,50,0,0,0,0
"54-09-11-75","6208-001-01",71,1,3000,750000,1,,1,,4,1,4,1,2,,,,,2,,,,1000,0,0,0,0
"99-49-58-42","6210-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,360,0,0,0,0
"99-49-58-42","6210-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"99-49-58-42","6210-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"26-39-50-18","6210-001-04",71,2,,,,,,,,,,,2,,,,,2,,,,425,0,0,0,0
"12-12-01-70","6211-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,225,0,0,0,0
"12-12-01-70","6211-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,27,0,0,0,0
"34-04-89-69","6212-001-02",71,1,225,30000,2,,2,,9,1,9,1,2,,,,,2,,,,150,0,0,0,0
"34-04-89-69","6212-001-02",72,1,120,60000,2,,2,,9,2,9,2,2,,,,,2,,,,55,0,0,0,0
"34-04-89-69","6212-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,43,0,0,20,0
"34-04-89-69","6212-001-02",74,2,,,,,,,,,,,2,,,,,2,,,,23,0,0,0,0
"33-59-62-20","6213-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,160,0,0,0,0
"83-63-10-66","6225-001-01",71,1,60,28000,2,,2,,3,1,3,1,2,,,,,2,,,,90,0,0,0,0
"95-07-03-49","6227-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,2725,0,500,600,0
"95-07-03-49","6227-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"95-07-03-49","6227-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"56-36-73-36","6228-001-01",71,1,180,60000,1,2,1,2,9,3,9,3,2,,,,,2,,,,900,0,0,0,0
"56-36-73-36","6228-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,20,0
"56-36-73-36","6228-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,10,0
"95-58-90-60","6229-001-01",71,1,1200,600000,1,,1,,4,1,4,1,2,,,,,2,,,,120,0,0,40,0
"95-58-90-60","6229-001-01",72,1,150,70000,1,,1,,4,1,4,1,2,,,,,2,,,,30,0,0,20,0
"31-43-47-48","6232-001-02",71,2,,,,,,,,,,,2,,,,,1,1,3,5000,200,0,0,24,0
"42-99-08-38","6244-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,1800,0,0,0,0
"42-99-08-38","6244-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,0,0
"42-99-08-38","6244-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,100,0
"42-99-08-38","6244-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"05-51-75-15","6245-001-01",71,1,6300,1050000,1,2,1,2,5,1,5,1,2,,,,,2,,,,3600,0,0,0,0
"05-51-75-15","6245-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"05-51-75-15","6245-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,360,0,0,0,0
"05-51-75-15","6245-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"09-68-04-75","6246-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,41000,0,0,508,0
"66-91-47-61","6247-001-01",71,1,40,18000,1,2,1,2,16,1,16,1,2,,,,,2,,,,1440,0,0,8,0
"66-91-47-61","6247-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"61-92-53-50","6248-001-01",70,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"61-92-53-50","6248-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,3000,0,0,0,0
"61-92-53-50","6248-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,105,0,0,0,0
"61-92-53-50","6248-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"61-92-53-50","6248-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,0,0
"61-92-53-50","6248-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,4,0,0,0,0
"61-92-53-50","6248-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,17,0,0,0,0
"54-85-24-90","6249-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,71052,0,0,300,0
"54-85-24-90","6249-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,200,0,0,80,0
"54-85-24-90","6249-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,300,0,30,60,0
"54-85-24-90","6249-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,500,0,0,0,0
"79-54-29-98","6250-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,1700,0,0,1000,0
"79-54-29-98","6250-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,140,0,0,100,0
"79-54-29-98","6250-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,30,0
"79-54-29-98","6250-001-01",851,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,20,0
"29-42-49-58","6251-001-01",71,1,450,90000,1,,1,,9,3,9,3,2,,,,,2,,,,450,0,0,150,0
"29-42-49-58","6251-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,100,0
"29-42-49-58","6251-001-01",73,2,,,,,,,,,,,2,,,,,1,4,5,45000,100,0,0,0,0
"29-42-49-58","6251-001-01",79,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,20,0
"42-21-30-21","6263-001-01",71,1,2160,360000,1,2,1,,9,1,9,1,2,,,,,2,,,,0,0,30,0,0
"42-21-30-21","6263-001-01",72,1,150,45000,1,2,1,2,9,1,9,1,2,,,,,2,,,,0,0,0,0,0
"42-21-30-21","6263-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,75,0,0,0,0
"42-21-30-21","6263-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,85,0,0,0,0
"42-21-30-21","6263-001-01",75,2,,,,,,,,,,,2,,,,,1,4,2,10000,35,0,0,0,0
"77-10-93-70","6264-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,3600,0,0,0,0
"77-10-93-70","6264-001-01",72,1,700,40000,1,,1,,2,1,2,1,2,,,,,2,,,,140,0,0,0,0
"77-10-93-70","6264-001-01",73,1,75,25000,1,,1,,2,1,2,1,2,,,,,2,,,,2500,0,0,25,0
"77-10-93-70","6264-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"77-10-93-70","6264-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,1000,0,0,560,0
"77-10-93-70","6264-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,38,0,0,0,0
"69-12-72-79","6264-001-03",71,2,,,,,,,,,,,2,,,,,2,,,,45329,0,0,0,0
"58-29-18-12","6265-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,2400,0,0,0,0
"58-29-18-12","6265-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,0,0
"58-29-18-12","6265-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"58-29-18-12","6265-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,0,0
"56-37-50-42","6266-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,400,0,0,0,0
"56-37-50-42","6266-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,60,0
"56-37-50-42","6266-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,20,0
"56-37-50-42","6266-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,30,0
"25-91-76-28","6267-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,2160,0,0,0,0
"82-70-52-52","6268-001-01",71,1,25,4500,1,2,1,2,4,1,4,1,2,,,,,2,,,,2160,0,0,0,0
"82-70-52-52","6268-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,8,0,0,0,0
"82-70-52-52","6268-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,12,0,0,0,0
"82-70-52-52","6268-001-01",851,2,,,,,,,,,,,2,,,,,2,,,,1,0,0,0,0
"11-88-00-95","6269-001-01",71,1,9000,13500000,1,2,1,2,9,1,9,1,2,,,,,2,,,,48000,0,0,0,0
"11-88-00-95","6269-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,600,0,0,0,0
"11-88-00-95","6269-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,1440,0,0,0,0
"11-88-00-95","6269-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,6,0,0,0,0
"11-88-00-95","6269-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,240,0,0,0,0
"11-72-84-76","6270-001-01",69,2,,,,,,,,,,,2,,,,,2,,,,75,0,0,0,0
"11-72-84-76","6270-001-01",71,1,1200,480000,1,,1,2,9,3,9,3,2,,,,,2,,,,800,0,0,500,0
"11-72-84-76","6270-001-01",72,1,200,16000,1,,1,,9,3,9,2,2,,,,,2,,,,150,0,0,100,0
"11-72-84-76","6270-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,40,0
"11-72-84-76","6270-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"11-72-84-76","6270-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"97-50-28-13","6301-001-02",71,1,360,180000,3,,3,,2,2,0,,2,,,,,2,,,,260,0,0,100,0
"48-73-01-38","6302-001-19",71,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"48-73-01-38","6302-001-19",74,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,0,0
"47-56-84-86","6303-001-01",71,1,150,120000,1,2,1,2,9,5,0,,2,,,,,2,,,,20,0,0,20,0
"05-90-43-76","6304-001-01",67,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,50,0
"05-90-43-76","6304-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,280,0,0,70,0
"27-39-94-01","6307-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,700,0,0,0,0
"53-68-21-89","6322-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,0,0
"07-03-57-97","6325-001-01",71,1,20,40000,1,2,1,2,9,2,0,,2,,,,,2,,,,10,0,0,10,0
"20-56-10-12","6326-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,216,0,0,0,0
"50-28-73-17","6358-001-01",71,1,120,60000,1,2,1,2,2,1,0,,2,,,,,2,,,,240,0,0,120,0
"50-28-73-17","6358-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,200,0
"20-21-28-55","6364-001-01",69,2,,,,,,,,,,,2,,,,,2,,,,27,0,0,63,0
"20-21-28-55","6364-001-01",71,1,90,60000,1,,1,,4,2,0,,2,,,,,2,,,,60,0,0,45,0
"48-55-18-52","6365-001-01",71,1,200,225000,1,,1,,3,4,0,,2,,,,,2,,,,40,0,0,10,0
"18-68-55-10","6398-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"78-20-52-64","6399-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,48,0,0,12,0
"43-43-72-07","6402-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,100,0
"98-79-08-96","6403-001-03",71,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,50,0
"98-79-08-96","6403-001-03",98,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,20,0
"08-84-14-21","6416-001-01",71,1,350,350000,1,,1,,9,3,9,3,2,,,,,2,,,,123,0,0,35,0
"08-84-14-21","6416-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,526,0,0,125,0
"10-43-69-50","6422-001-01",73,2,,,,,,,,,,,2,,,,,1,4,5,100000,50,0,0,0,0
"52-82-89-25","6454-001-04",71,2,,,,,,,,,,,2,,,,,2,,,,126,0,0,0,0
"52-82-89-25","6454-001-04",74,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,0,0
"27-55-74-03","6455-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,0,0
"27-55-74-03","6455-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"46-23-09-37","6456-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,10,0
"68-19-41-43","6457-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,160,0,0,0,0
"57-79-50-33","6459-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,180,0,0,0,0
"57-79-50-33","6459-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,0,0
"44-63-23-23","6461-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,156,0,0,0,0
"44-63-23-23","6461-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"44-63-23-23","6461-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"94-69-24-29","6473-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,200,0,0,0,0
"94-69-24-29","6473-001-01",200,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"96-57-53-18","6476-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,16,0,0,0,0
"75-95-85-69","6479-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,43,0,0,0,0
"63-18-65-67","6492-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,143,0,0,0,0
"63-18-65-67","6492-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"63-18-65-67","6492-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,0,0
"63-18-65-67","6492-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,35,0,0,0,0
"63-18-65-67","6492-001-01",852,1,37,15000,1,,1,,9,2,9,2,2,,,,,2,,,,15,0,0,0,0
"36-33-33-86","6493-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,908,0,0,14,0
"95-01-55-68","6496-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,75,0,0,0,0
"27-59-11-20","6497-001-01",71,1,45,6000,1,,1,2,2,1,2,1,2,,,,,2,,,,90,0,0,0,0
"05-50-28-02","6498-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,0,0
"05-50-28-02","6498-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"71-41-76-14","6510-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,412,0,0,0,0
"71-41-76-14","6510-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"47-74-89-62","6513-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,84,0,0,0,0
"65-10-31-75","6519-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,19,0,0,24,0
"92-89-34-77","6570-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,165,0,0,0,0
"32-45-09-37","6586-001-01",71,1,468,180000,2,,2,,4,1,4,1,2,,,,,2,,,,142,0,0,0,0
"70-73-71-13","6589-001-01",71,1,60,15000,1,,1,,1,1,4,1,2,,,,,2,,,,30,0,0,0,0
"86-71-65-26","6591-001-01",71,1,2016,576000,1,2,1,2,4,1,4,1,2,,,,,2,,,,336,0,0,0,0
"92-71-85-29","6592-001-01",71,1,750,300000,1,,1,,9,1,9,1,2,,,,,2,,,,2050,0,0,200,0
"62-76-44-94","6593-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,425,0,0,0,0
"88-82-06-53","6594-001-01",71,1,84,30000,1,,1,,2,1,4,1,2,,,,,2,,,,16,0,0,0,0
"96-58-46-80","6594-001-03",71,1,25,25000,1,,1,,4,1,4,1,2,,,,,2,,,,75,0,0,0,0
"78-28-57-68","6605-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,112,0,0,0,0
"78-28-57-68","6605-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"72-27-12-34","6606-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,0,0
"08-61-87-73","6607-001-01",71,1,100,40000,1,,1,,4,1,4,1,2,,,,,2,,,,60,0,0,0,0
"62-43-05-95","6607-001-02",71,1,42,6000,1,,1,,4,1,4,1,2,,,,,2,,,,42,0,0,0,0
"49-08-77-44","6608-001-01",71,1,320,48000,1,,1,,2,1,2,1,2,,,,,2,,,,160,0,0,0,0
"49-08-77-44","6608-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,40,0
"78-81-71-50","6608-001-08",71,2,,,,,,,,,,,2,,,,,2,,,,42,0,0,20,0
"78-81-71-50","6608-001-08",72,1,40,30000,1,,1,,9,2,9,2,2,,,,,2,,,,25,0,0,0,0
"78-81-71-50","6608-001-08",73,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,35,0
"78-81-71-50","6608-001-08",74,1,20,5000,1,,1,,4,1,4,1,2,,,,,2,,,,17,0,0,0,0
"71-87-57-15","6609-001-01",71,1,80,32000,1,,1,,4,1,4,1,2,,,,,2,,,,40,0,0,0,0
"29-94-20-90","6610-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,115,0,0,0,0
"44-75-42-74","6611-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,225,0,0,0,0
"19-89-88-00","6612-001-01",71,1,28,10000,1,,1,,9,1,9,1,2,,,,,2,,,,56,0,0,28,0
"19-89-88-00","6612-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,29,0,0,14,0
"80-62-36-73","6624-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,65,0,0,0,0
"80-62-36-73","6624-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,43,0,0,0,0
"92-45-77-35","6629-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,75,0,0,0,0
"70-18-79-87","6631-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"70-18-79-87","6631-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,240,0,0,0,0
"02-91-95-35","6643-001-02",71,1,480,552000,2,,2,,5,1,5,1,2,,,,,2,,,,240000,0,0,0,0
"16-03-32-72","6644-001-01",71,1,380,110000,1,,1,,4,2,0,,2,,,,,2,,,,342,0,0,38,0
"16-03-32-72","6644-001-01",72,1,150,30000,1,,1,,9,1,0,,2,,,,,2,,,,51,0,0,34,51
"16-03-32-72","6644-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,50,0
"16-03-32-72","6644-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,30,0
"16-03-32-72","6644-001-01",200,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"16-03-32-72","6644-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"10-96-80-35","6645-001-01",71,1,750,250000,1,2,1,2,9,1,9,1,2,,,,,2,,,,400,0,0,350,0
"10-96-80-35","6645-001-01",72,1,150,40000,1,2,1,2,9,1,9,1,2,,,,,2,,,,20,0,0,30,0
"75-68-77-89","6646-001-01",69,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"75-68-77-89","6646-001-01",71,1,160,50000,1,,1,,9,1,9,1,2,,,,,2,,,,350,0,0,90,0
"75-68-77-89","6646-001-01",72,1,110,40000,1,,1,,9,1,9,1,2,,,,,2,,,,30,0,0,10,0
"31-39-32-15","6647-001-01",71,1,160,24000,1,,1,,2,1,2,1,2,,,,,2,,,,40,0,0,0,0
"31-39-32-15","6647-001-01",72,1,400,16000,1,,1,,2,1,2,1,2,,,,,2,,,,100,0,0,0,0
"31-39-32-15","6647-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"69-54-89-68","6648-001-03",71,1,600,160000,3,,3,,4,1,4,1,2,,,,,2,,,,120,0,0,0,0
"69-54-89-68","6648-001-03",72,1,75,9000,3,,3,,4,1,4,1,2,,,,,2,,,,25,0,0,0,0
"26-99-67-44","6649-001-01",71,1,150,70000,1,,1,,5,2,5,2,2,,,,,2,,,,375,0,0,0,0
"26-99-67-44","6649-001-01",72,1,80,20000,1,,1,,5,2,5,2,2,,,,,2,,,,20,0,0,0,0
"14-03-63-51","6650-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,360,0,0,0,0
"14-03-63-51","6650-001-01",72,1,50,30000,1,2,1,2,9,6,9,6,2,,,,,2,,,,10,0,0,0,0
"51-83-22-17","6684-001-01",73,1,300,60000,1,2,1,2,9,1,0,,2,,,,,2,,,,50,0,0,50,0
"18-01-61-83","6700-001-01",71,1,480,480000,1,,1,,5,2,5,2,2,,,,,2,,,,120,0,0,0,0
"18-01-61-83","6700-001-01",72,1,250,150000,1,,1,,5,2,5,2,2,,,,,2,,,,10,0,0,0,0
"18-01-61-83","6700-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"18-01-61-83","6700-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"18-01-61-83","6700-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"23-72-91-94","6701-001-01",71,1,300,100000,1,2,1,2,9,1,9,1,2,,,,,2,,,,150,0,0,210,0
"23-72-91-94","6701-001-01",72,1,900,225000,1,2,1,2,9,1,9,1,2,,,,,2,,,,50,0,0,50,0
"34-13-53-96","6703-001-01",71,1,60,60000,1,,1,,4,1,4,1,2,,,,,2,,,,15,12000,0,0,0
"26-96-01-74","6706-001-01",71,1,1300,210000,1,,1,,9,1,9,1,2,,,,,2,,,,140,0,0,160,0
"26-96-01-74","6706-001-01",72,1,40,20000,1,,1,,9,1,9,1,2,,,,,2,,,,20,0,0,0,0
"26-96-01-74","6706-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,8,0,0,2,0
"26-96-01-74","6706-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,10,0
"24-14-39-62","6707-001-01",71,1,1330,280000,1,,1,,4,1,0,,2,,,,,2,,,,570,0,0,380,0
"24-14-39-62","6707-001-01",72,1,600,120000,1,,1,,9,1,0,,2,,,,,2,,,,50,0,0,50,0
"84-59-97-10","6720-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,500,0,0,500,0
"35-74-20-29","6722-001-01",71,1,300,60000,1,,1,,9,1,9,1,2,,,,,2,,,,75,0,0,150,0
"35-74-20-29","6722-001-01",72,1,60,15000,1,,1,,9,1,9,1,2,,,,,2,,,,10,0,0,30,0
"14-77-09-08","6723-001-01",71,1,120,36000,1,,1,,16,2,16,3,2,,,,,2,,,,240,0,0,0,0
"14-77-09-08","6723-001-01",72,1,30,7500,1,,1,,16,3,16,2,2,,,,,2,,,,10,0,0,0,0
"14-77-09-08","6723-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,96,0,0,0,0
"92-19-80-24","6724-001-02",71,1,300,80000,2,,2,,9,1,9,1,2,,,,,2,,,,300,0,0,200,0
"85-32-43-01","6725-001-01",71,1,600,200000,1,2,1,2,2,1,0,,2,,,,,1,1,9,7500,300,0,0,75,0
"85-32-43-01","6725-001-01",72,2,,,,,,,,,,,2,,,,,1,1,10,15000,20,0,0,10,15
"17-39-73-61","6726-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,750,0,0,0,0
