"interview__key","y5_hhid","plot_id","cropid","ag4b_01","ag4b_02","ag4b_03","ag4b_04","ag4b_05","ag4b_06","ag4b_08","ag4b_10_1","ag4b_10_2","ag4b_10a_1","ag4b_10a_2","ag4b_10b","ag4b_10c_1","ag4b_10c_2","ag4b_12","ag4b_13_1","ag4b_13_2","ag4b_17","ag4b_18","ag4b_19","ag4b_20","ag4b_21","ag4b_22","ag4b_23","ag4b_24_1","ag4b_24_2","ag4b_25","ag4b_26","ag4b_27","ag4b_28","ag4b_29","ag4b_30_1","ag4b_30_2"
"74-23-11-25","7935-001-07",1,11,2,2,1,1,2,"STUKA",2,12,1,0,,,12,1,12,2,1,1,5,1,,1.9,1,6,12,1,1,,,432,240000,1,2
"74-23-11-25","7935-001-07",1,31,2,2,1,1,2,"KITENGE",2,4,1,0,,,4,1,5000,2,1,2,,1,,2,2,,11,12,1,,,120,120000,1,2
"31-35-06-21","7936-001-01",1,11,1,,,1,2,"MAHINDI",2,6,1,6,1,2,0,,,,,2,,1,,1.5,2,,2,2,1,,,210,120000,1,2
"31-35-06-21","7936-001-01",1,43,2,2,1,1,2,"KARANGA",2,10,1,0,,,10,1,10800,16,1,2,,1,,1,2,,2,3,1,,,100,45000,1,2
"31-35-06-21","7936-001-01",2,11,2,3,1,1,2,"MAHINDI",2,4,1,4,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,300,126000,1,2
"31-35-06-21","7936-001-01",2,32,2,2,1,1,2,"KUNDE",2,1,1,0,,,1,1,2000,16,1,2,,1,,0.7,2,,2,2,1,,,30,21000,1,2
"31-35-06-21","7936-001-01",2,33,2,1,1,1,2,"CHOROKO",2,2,1,2,1,2,0,,,,,1,6,1,,0.3,1,2,1,2,1,,,20,7500,1,2
"31-35-06-21","7936-001-01",3,11,1,,,1,2,"MAHINDI",2,5,1,5,1,2,0,,,,,2,,1,,1.2,2,,2,3,1,,,250,100000,1,2
"31-35-06-21","7936-001-01",6,11,1,,,1,2,"MAHINDI",2,10,1,10,1,2,0,,,,,2,,1,,1,2,,1,2,1,,,200,90000,1,2
"71-59-39-29","7940-001-02",2,11,1,,,1,2,"MAHINDI",2,3,1,3,1,2,0,,,,,2,,1,,1.5,2,,2,3,1,,,500,240000,2,
"71-59-39-29","7940-001-02",2,22,2,2,1,1,2,"VIAZI VITAMU",2,15,1,15,1,2,0,,,,,2,,1,,1.5,2,,2,3,1,,,300,150000,2,
"71-59-39-29","7940-001-02",2,43,2,2,1,1,2,"KARANGA",2,3,1,0,,,3,1,6000,16,1,2,,1,,1,2,,2,2,1,,,200,120000,2,
"87-93-30-61","7973-001-01",1,11,1,,,1,2,"ASILI",2,6,1,0,,,6,1,18000,5,2,1,6,2,4,,,,,,,,,,,,
"87-93-30-61","7973-001-01",1,33,1,,,1,2,"ASILI",2,2,1,0,,,2,1,8000,5,2,1,6,2,4,,,,,,,,,,,,
"87-93-30-61","7973-001-01",2,12,1,,,2,,"ASILI",2,4,1,0,,,4,1,4000,5,2,2,,1,,0.5,2,,6,6,1,,,120,156000,1,
"87-93-30-61","7973-001-01",4,11,1,,,1,2,"ASILI",2,6,1,0,,,6,1,5000,5,2,2,,1,,0.5,2,,6,6,1,,,120,60000,1,
"87-93-30-61","7973-001-01",4,22,2,2,1,2,,"ASILI",2,180,1,0,,,180,1,30000,2,1,2,,1,,0.5,2,,6,7,1,,,750,60000,1,
"87-93-30-61","7973-001-01",4,33,2,2,1,1,2,"ASILI",2,4,1,0,,,4,1,5000,5,1,2,,1,,0.5,2,,3,5,1,,,60,75000,1,
"38-93-28-41","8011-001-01",1,11,1,,,2,,"KIENYEJI",2,3,1,3,1,2,0,,,,,1,5,1,,0.5,2,,1,1,1,,,360,90000,1,2
"38-93-28-41","8011-001-01",2,11,1,,,2,,"KIENYEJI",2,5,1,5,1,2,0,,,,,2,,1,,0.7,1,4,1,1,1,,,240,60000,1,2
"14-68-38-97","8014-001-01",1,11,2,3,1,2,,"ASILI",2,3,1,0,,,3,1,3000,4,1,1,6,1,,1,1,2,2,2,1,,,252,84000,1,
"44-32-80-96","8033-001-02",1,11,1,,,1,3,"ASILI",2,3,1,3,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,216,72000,4,5
"44-32-80-96","8033-001-02",1,31,1,,,1,3,"ASILI",2,2,1,2,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,60,90000,4,5
"68-35-72-16","8035-001-01",4,11,1,,,2,,"MBEGU YA BORA YA MAHINDI (LUBANGO)",1,5,1,0,,,5,1,13000,4,1,2,,1,,1,2,,2,2,1,,,360,105000,1,2
"08-10-16-64","8068-001-04",3,11,2,3,1,1,2,"SEED CO",1,2,2,0,,,2,2,6000,2,1,2,,1,,3.5,2,,1,2,1,,,1500,750000,1,2
"08-10-16-64","8068-001-04",3,33,1,,,1,2,"CHOROKO",2,5,1,0,,,5,1,5000,5,2,2,,1,,4.5,2,,1,2,1,,,650,50000,1,2
"08-10-16-64","8068-001-04",3,43,2,2,1,1,2,"KARANGA",2,15,1,15,1,2,0,,,,,2,,1,,2.5,2,,1,2,1,,,300,225000,1,2
"31-02-55-83","8146-001-01",1,12,1,,,2,,"MBEGU YA MPUNGA-KAMPE",2,20,1,20,1,2,0,,,,,2,,2,2,,,,,,,,,,,,
"71-67-36-16","8150-001-01",2,998,1,,,2,,"MWANAMTAWA",2,40,1,40,1,2,0,,,,,2,,2,2,,,,,,,,,,,,
"68-70-95-15","8164-001-01",1,11,1,,,2,,"MAHINDI",2,5,1,5,1,2,0,,,,,2,,2,3,,,,,,,,,,,,
"66-05-65-51","8168-001-01",1,11,2,1,8,2,,"MBEGU YA KIENYEJI",2,4,1,0,,,4,1,4000,16,1,2,,1,,0.4,2,,12,1,1,,,420,100000,1,2
"16-85-18-49","8169-001-01",1,34,2,2,1,1,2,"MBEGU YA ASILI",2,1,1,0,,,0,,,,,2,,1,,0,2,,8,9,1,,,60,30000,1,
"87-50-63-89","8171-001-01",1,11,1,,,2,,"MBEGU YA KIENYEJI",2,1,2,1,2,2,0,,,,,2,,1,,3,2,,12,12,1,,,1200,420000,1,
"73-73-81-46","8173-001-01",2,32,2,2,4,2,,"MBEGU YA MAMLAKA",2,3,1,0,,,3,1,6000,9,1,1,4,1,,1,1,7,1,1,1,,,40,40000,1,
"11-04-95-97","8183-001-01",1,11,2,1,8,2,,"MBEGU YA MAHINDI",2,5,1,0,,,5,1,10000,9,1,1,2,2,3,,,,,,,,,,,,
"08-21-18-73","8185-001-01",2,11,1,,,2,,"MBEGU YA ASILI",2,4,1,0,,,0,,,,,2,,1,,1.5,2,,1,1,1,,,150,120000,2,
"08-21-18-73","8185-001-01",3,11,1,,,2,,"MBEGU ZA ASILI",2,5,1,0,,,0,,,,,2,,1,,1,2,,1,1,1,,,250,200000,2,
"83-98-37-26","8187-001-01",3,11,1,,,2,,"MAHINDI",2,5,1,5,1,2,0,,,,,2,,1,,1,2,,12,12,1,,,450,315000,1,
"68-96-28-51","8189-001-01",2,998,1,,,2,,"MBEGU ZA ASILI",2,5,1,0,,,5,1,10000,1,1,2,,1,,0.2,2,,1,3,1,,,35,35000,1,
"97-06-33-25","8282-001-03",1,11,1,,,1,3,"KIENYEJI",2,8,1,8,1,2,0,,,,,1,6,1,,1,2,,6,6,1,,,800,200000,1,
"97-06-33-25","8282-001-03",1,34,1,,,1,3,"KIENYEJI",2,4,1,4,1,2,0,,,,,2,,1,,1,2,,9,9,1,,,40,64000,1,
"95-10-97-38","8285-001-01",2,11,1,,,2,,"DK",2,4,1,4,1,2,0,,,,,2,,1,,1,2,,6,6,1,,,800,240000,1,
"11-35-47-33","8339-001-01",2,11,2,2,4,2,,"KIENYEJI",2,4,1,4,1,2,0,,,,,2,,1,,1,2,,6,7,1,,,700,280000,1,2
"11-35-47-33","8339-001-01",3,12,1,,,2,,"URO",2,64,1,64,1,2,0,,,,,2,,1,,1.5,2,,6,7,1,,,1200,840000,1,2
"51-76-89-73","8433-001-01",1,11,1,,,2,,"BK",1,2,1,0,,,2,1,12000,16,1,1,5,1,,1,1,6,11,11,1,,,390,105000,1,
"48-32-46-83","8505-001-01",1,12,2,1,1,2,,"MBEGU YA KIENYEJI",2,20,1,20,1,2,0,,,,,2,,1,,1.5,2,,2,3,1,,,900,450000,1,
"48-32-46-83","8505-001-01",1,13,2,2,1,2,,"MBEGU YA KIENYEJI",2,20,1,20,1,2,0,,,,,2,,1,,2,2,,2,2,1,,,800,160000,1,2
"48-32-46-83","8505-001-01",2,11,1,,,1,2,"TUMBILI",1,24,1,0,,,24,1,138000,9,2,2,,1,,5,2,,3,4,1,,,3420,1368000,1,
"48-32-46-83","8505-001-01",2,50,1,,,1,2,"MBEGU YA KIENYEJI",2,90,1,0,,,90,1,40500,6,4,2,,2,2,,,,,,,,,,,,
"48-32-46-83","8505-001-01",3,11,2,1,1,2,,"TUMBILI",1,6,1,0,,,6,1,69000,16,2,2,,1,,1,2,,3,4,1,,,630,252000,1,
"48-32-46-83","8505-001-01",3,13,2,2,1,2,,"MBEGU YA KIENYEJI",2,60,1,60,1,2,0,,,,,2,,1,,3,2,,2,2,1,,,1800,360000,1,
"48-32-46-83","8505-001-01",4,22,1,,,2,,"MBEGU YA KIENYEJI",2,10,5,0,,,10,5,50000,2,1,2,,1,,1,2,,3,5,1,,,1200,480000,1,
"32-24-12-22","8506-001-01",1,11,1,,,2,,"MBEGU YA SEED CO",1,22,1,0,,,22,1,121000,9,3,2,,1,,2.5,2,,2,3,1,,,400,2000000,1,2
"62-07-93-43","8507-001-01",1,11,2,2,1,2,,"KIENYEJI",2,12,1,0,,,12,1,18000,2,1,2,,1,,2,2,,2,2,1,,,1400,420000,1,
"62-07-93-43","8507-001-01",1,22,2,1,1,2,,"NYEKUNDU",2,100,1,100,1,2,0,,,,,2,,1,,0.5,2,,4,0,2,90,70,200,100000,1,
"62-07-93-43","8507-001-01",1,41,2,2,1,2,,"KIJIVU",2,6,1,6,1,2,0,,,,,1,1,1,,1,2,,6,6,1,,,500,300000,1,
"62-07-93-43","8507-001-01",2,12,1,,,2,,"KIENYEJI",2,20,1,20,1,2,0,,,,,1,1,1,,0.5,2,,6,6,1,,,400,400000,1,
"30-40-59-80","8508-001-01",2,11,2,1,1,2,,"SEEDCO",1,12,1,0,,,12,1,132000,9,3,2,,1,,10,2,,2,3,1,,,6700,2010000,1,
"30-40-59-80","8508-001-01",2,50,1,,,2,,"MBEGU ZA KISASA.",1,10,1,0,,,10,1,24000,6,1,2,,1,,2,1,2,6,8,1,,,75,75000,1,
"55-35-60-25","8508-001-03",2,11,2,2,8,2,,"TUMBILI",1,22,1,0,,,22,1,126500,9,3,2,,1,,3,2,,3,3,1,,,2000,600000,1,2
"63-86-47-13","8509-001-01",4,50,1,,,2,,"MBEGU ZA KAWAIDA",1,10,1,0,,,0,,,,,2,,2,3,,,,,,,,,,,,
"27-00-87-67","8509-001-05",1,50,1,,,1,2,"MBEGU ZA KAWAIDA",1,10,1,0,,,0,,,,,1,3,1,,1,2,,6,6,1,,,180,145800,1,
"85-44-38-16","8511-001-01",3,11,2,3,1,2,,"MAHINDI",2,3.5,1,0,,,0,,,,,1,2,1,,0.5,2,,4,4,1,,,240,100000,1,
"85-44-38-16","8511-001-01",3,22,2,1,1,2,,"VIAZ VITAMU",2,210,5,0,,,0,,,,,2,,1,,0.3,2,,5,5,1,,,248.2,72000,1,
"57-16-67-66","8511-001-04",1,12,2,1,1,2,,"SUPA",2,50,1,50,1,2,0,,,,,1,1,2,2,,,,,,,,,,,,
"57-16-67-66","8511-001-04",2,11,1,,,2,,"KIENYEJI",2,10,1,10,1,2,0,,,,,2,,1,,1.8,2,,2,2,1,,,1800,540000,2,3
"57-16-67-66","8511-001-04",3,11,2,3,1,2,,"KIENYEJI",2,8,1,8,1,2,0,,,,,2,,1,,1.5,2,,2,2,1,,,1400,420000,2,3
"57-16-67-66","8511-001-04",3,22,2,1,1,2,,"NYEKUNDU",2,100,1,100,1,2,0,,,,,2,,1,,0.5,1,9,5,0,2,15,60,200,100000,2,3
"23-56-01-83","8512-001-01",1,11,2,2,1,1,1,"TUMBILI",1,6,1,0,,,6,1,33000,9,1,2,,1,,1.5,2,,3,3,1,,,240,84000,1,2
"23-56-01-83","8512-001-01",1,31,2,2,1,1,1,"KITENGE",2,10,1,10,1,2,0,,,,,2,,1,,1.5,2,,6,6,1,,,100,250000,1,2
"06-99-12-26","8524-001-01",2,41,1,,,2,,"MBEGU YA ASILI",2,2,1,2,1,2,0,,,,,2,,1,,1,2,,6,7,1,,,45,20250,6,7
"02-58-17-68","8525-001-01",4,11,1,,,1,2,"PUNDA MILIA.",1,7,1,0,,,7,1,70000,9,3,2,,1,,2.5,2,,2,2,1,,,1500,450000,1,2
"02-58-17-68","8525-001-01",4,34,1,,,1,2,"KIENYEJI",2,5,1,0,,,5,1,7500,16,1,2,,1,,2.5,2,,7,8,1,,,100,120000,1,2
"02-58-17-68","8525-001-01",5,12,1,,,2,,"KIENYEJI",2,2,2,0,,,2,2,16000,2,1,2,,1,,1,2,,5,6,1,,,1500,630000,1,2
"79-22-29-27","8526-001-01",1,50,1,,,2,,"SIDICO",1,10,1,0,,,10,1,6500,19,1,2,,2,2,,,,,,,,,,,,
"79-22-29-27","8526-001-01",2,11,1,,,1,2,"TUMBILI",1,4.5,1,0,,,4.5,1,25875,19,1,2,,1,,1,2,,2,2,1,,,500,200000,1,2
"79-22-29-27","8526-001-01",2,43,1,,,1,2,"MBEGU YA KIENYEJI",2,6,1,6,1,2,0,,,,,2,,1,,1,2,,3,3,1,,,420,294000,1,2
"79-22-29-27","8526-001-01",3,22,2,1,1,2,,"MBEGU YA KIENYEJI",2,4,5,4,5,2,0,,,,,2,,2,2,,,,,,,,,,,,
"79-22-29-27","8526-001-01",3,50,2,2,1,2,,"SIDICO",1,15,1,0,,,15,1,9750,19,1,2,,1,,1.2,2,,6,0,2,4,3,500,525000,1,2
"79-22-29-27","8526-001-01",4,11,1,,,1,2,"DK",1,13,1,0,,,13,1,149500,19,1,2,,1,,2,2,,2,2,1,,,1300,520000,1,2
"79-22-29-27","8526-001-01",4,43,1,,,1,2,"MBEGU YA KIENYEJI",2,8,1,8,1,2,0,,,,,2,,1,,2,2,,4,4,1,,,350,245000,1,
"38-71-06-87","8527-001-01",4,50,1,,,2,,"MBEGU ZA KAWAIDA",1,3,1,0,,,0,,,,,1,6,1,,1,2,,6,6,1,,,35,28000,1,4
"70-41-03-84","8528-001-01",1,11,1,,,2,,"MAHINDI",2,4,1,4,1,2,0,,,,,2,,1,,0.75,2,,5,5,1,,,648,240000,1,2
"70-41-03-84","8528-001-01",3,11,2,2,1,1,2,"DK",1,2,1,0,,,2,1,23000,9,1,1,3,1,,0.75,1,4,3,3,1,,,432,120000,1,2
"70-41-03-84","8528-001-01",3,34,2,2,1,1,2,"MBAAZI",2,1,1,1,1,2,0,,,,,1,3,2,3,,,,,,,,,,,,
"65-17-43-26","8528-001-04",2,50,1,,,2,,"MBEGU ZA KAWAIDA",1,20,1,0,,,0,,,,,2,,1,,1,2,,6,6,1,,,600,400000,4,
"71-43-60-45","8529-001-01",1,12,1,,,2,,"MPUNGA",2,1,2,0,,,1,2,7000,5,1,2,,2,2,,,,,,,,,,,,
"71-43-60-45","8529-001-01",3,11,2,3,1,2,,"MAHINDI",2,3,1,0,,,3,1,11500,5,1,2,,1,,0.75,1,1,3,3,1,,,480,160000,1,2
"71-43-60-45","8529-001-01",3,22,2,1,1,2,,"MICHE (VIAZ VTAMU)",2,125,5,0,,,0,,,,,2,,1,,0.25,2,,5,0,2,5,25,98,12000,1,2
"71-43-60-45","8529-001-01",3,43,2,1,1,2,,"KARANGA",2,5,3,0,,,5,3,3000,5,1,1,2,1,,0.25,1,5,4,4,1,,,25,15000,1,2
"94-71-63-72","8529-001-08",1,11,1,,,1,3,"PANA",1,2,1,0,,,2,1,24000,9,3,2,,1,,1,2,,2,3,1,,,400,120000,1,2
"94-71-63-72","8529-001-08",1,31,1,,,1,3,"KIENYEJI",2,4,1,4,1,2,0,,,,,1,3,1,,1,1,1,2,2,1,,,20,30000,1,2
"94-71-63-72","8529-001-08",1,43,1,,,1,3,"NYEKUNDU.",2,4,1,4,1,2,0,,,,,2,,1,,1,1,1,2,3,1,,,20,20000,1,2
"94-71-63-72","8529-001-08",2,11,1,,,1,3,"KIENYEJI",2,3,1,3,1,2,0,,,,,1,6,2,3,,,,,,,,,,,,
"94-71-63-72","8529-001-08",2,50,1,,,1,3,"KISASA",1,5,1,0,,,5,1,5000,6,1,1,6,1,,1,2,,6,7,1,,,150,120000,1,2
"94-71-63-72","8529-001-08",3,11,1,,,1,3,"KIENYEJI",2,3,1,3,1,2,0,,,,,1,6,2,3,,,,,,,,,,,,
"94-71-63-72","8529-001-08",3,50,1,,,1,3,"KISASA",1,2,1,0,,,2,1,2000,6,1,1,6,2,3,,,,,,,,,,,,
"94-71-63-72","8529-001-08",4,11,1,,,2,,"KIENYEJI",2,3,1,3,1,2,0,,,,,1,3,2,3,,,,,,,,,,,,
"94-71-63-72","8529-001-08",5,11,2,2,1,2,,"KIENYEJI",2,2,1,2,1,2,0,,,,,1,3,2,3,,,,,,,,,,,,
"94-71-63-72","8529-001-08",5,22,2,2,1,2,,"NYEKUNDU",2,15,5,0,,,0,,,,,2,,1,,0.5,2,,6,6,1,,,600,90000,1,2
"30-83-69-59","8530-001-01",4,11,2,3,1,2,,"DK",1,6,1,0,,,6,1,36000,16,2,2,,1,,1,2,,2,2,1,,,900,270000,5,
"30-83-69-59","8530-001-01",4,22,2,1,1,2,,"NYEKUNDU",2,100,1,100,1,2,0,,,,,2,,1,,0.13,1,9,4,0,2,15,60,200,100000,5,
"30-83-69-59","8530-001-01",5,12,1,,,2,,"SUPA",2,50,1,50,1,2,0,,,,,1,1,1,,1.5,2,,6,6,1,,,1100,880000,5,
"82-85-96-81","8531-001-01",1,11,2,2,1,2,,"DK",1,8,1,0,,,8,1,48000,16,2,2,,1,,1,2,,2,2,1,,,1500,450000,1,2
"82-85-96-81","8531-001-01",1,43,2,1,1,2,,"SUKUMA",2,30,1,30,1,2,0,,,,,2,,1,,0.5,2,,2,2,1,,,500,1500000,1,
"82-85-96-81","8531-001-01",5,11,2,2,1,1,2,"TUMBILI",1,16,1,0,,,16,1,96000,16,2,2,,1,,2,2,,2,2,1,,,1200,360000,1,
"82-85-96-81","8531-001-01",5,22,2,1,1,2,,"ITEGE",2,200,1,200,1,2,0,,,,,2,,1,,0.5,1,9,3,0,2,45,70,400,100000,1,
"82-85-96-81","8531-001-01",5,34,2,2,1,1,2,"UK 19",1,0.5,1,0,,,0.5,1,3600,16,2,2,,1,,2,2,,5,5,1,,,120,144000,1,
"82-85-96-81","8531-001-01",5,43,2,2,1,1,2,"NYEKUNDU",2,40,1,40,1,2,0,,,,,2,,1,,2,2,,2,2,1,,,800,2400000,1,
"82-85-96-81","8531-001-01",5,50,2,2,1,2,,"UK 91",1,7.5,1,0,,,7.5,1,4750,7,1,2,,1,,1.25,2,,5,5,1,,,350,367500,1,
"65-92-56-84","8600-001-01",3,11,2,3,1,2,,"MAHINDI",2,10,1,10,1,2,0,,,,,1,5,1,,1,1,6,3,3,1,,,840,378000,1,2
"65-92-56-84","8600-001-01",3,43,1,,,1,2,"KARANGA",2,4,1,2,1,2,2,1,12000,4,1,2,,1,,1.5,2,,5,5,1,,,100,300000,1,2
"65-92-56-84","8600-001-01",4,11,1,,,1,2,"MAHINDI",2,5,1,5,1,2,0,,,,,1,3,1,,0.5,1,4,5,5,1,,,80,36000,1,2
"65-92-56-84","8600-001-01",4,22,1,,,1,2,"VIAZ ASILI",2,350,5,0,,,0,,,,,2,,1,,0.5,1,9,5,0,2,18,60,152.7,305400,1,2
"81-82-81-40","8602-001-01",2,11,2,2,1,2,,"MBEGU PANA",1,2,1,0,,,2,1,14000,4,1,2,,1,,1,2,,2,2,1,,,240,72000,1,2
"21-64-89-72","8604-001-01",1,11,2,2,1,2,,"MBEGU YA KIENYEJI",2,3,1,3,1,2,0,,,,,2,,1,,1,2,,3,3,1,,,216,172800,1,8
"21-64-89-72","8604-001-01",1,22,2,2,1,2,,"MBEGU YA KIENYEJI",2,2,5,2,5,2,0,,,,,2,,1,,0.5,2,,1,1,1,,,136,160000,1,8
"21-64-89-72","8604-001-01",2,11,1,,,1,2,"MBEGU YA KIENYEJI",2,2,1,2,1,2,0,,,,,2,,1,,0.5,2,,2,2,1,,,108,86400,1,8
"21-64-89-72","8604-001-01",2,13,1,,,1,2,"1",2,1,1,1,1,2,0,,,,,2,,1,,0.25,2,,3,3,1,,,40,32000,1,8
"34-56-13-13","8605-001-01",3,11,1,,,2,,"PANA",1,4,1,0,,,4,1,32000,9,1,2,,1,,2,2,,5,5,1,,,1000,600000,1,17
"17-58-40-80","8605-001-04",1,50,1,,,2,,"MBEGU YA KIENYEJI",2,10,1,0,,,0,,,,,2,,1,,0.5,2,,5,5,1,,,50,52500,1,2
"17-58-40-80","8605-001-04",2,50,1,,,2,,"MBEGU YA KIENYEJI",2,36,1,0,,,36,1,18000,19,1,2,,1,,2,2,,5,5,1,,,150,157500,1,2
"17-58-40-80","8605-001-04",3,11,1,,,2,,"MBEGU YA KIENYEJI",2,2,1,0,,,2,1,3000,16,1,2,,1,,1.5,2,,3,3,1,,,324,259200,1,
"51-49-02-05","8605-001-05",1,11,2,3,1,1,2,"LUBANGO",1,10,1,0,,,10,1,100000,16,2,2,,1,,7,2,,2,6,1,,,8400,3150000,1,2
"51-49-02-05","8605-001-05",1,13,2,1,1,1,2,"ASILI",2,2,1,0,,,0,,,,,2,,1,,1,2,,3,3,1,,,120,120000,1,2
"51-49-02-05","8605-001-05",1,22,2,1,1,2,,"ASILI",2,450,1,450,1,2,0,,,,,2,,1,,1,2,,1,7,1,,,1500,200000,1,2
"51-49-02-05","8605-001-05",1,33,2,3,1,1,2,"ASILI",2,80,1,80,1,2,0,,,,,2,,1,,7,2,,1,1,1,,,960,1200000,1,2
"51-49-02-05","8605-001-05",2,12,1,,,2,,"ASILI",2,60,1,60,1,2,0,,,,,2,,1,,6,2,,4,6,1,,,4900,2940000,1,2
"51-49-02-05","8605-001-05",3,11,1,,,1,2,"LUBANGO",1,6,1,0,,,6,1,60000,16,2,2,,1,,2,2,,2,3,1,,,1200,600000,1,2
"51-49-02-05","8605-001-05",3,33,1,,,1,2,"ASILI",2,8,1,8,1,2,0,,,,,2,,1,,2,2,,2,3,1,,,360,450000,1,2
"47-61-91-39","8607-001-02",1,11,1,,,2,,"SEEDCO",2,10,1,10,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,486,135000,1,2
"32-69-81-91","8829-001-01",2,22,1,,,2,,"ASILI",2,100,1,0,,,100,1,15000,2,1,2,,1,,1,1,5,8,9,1,,,300,36000,1,2
"32-69-81-91","8829-001-01",4,12,1,,,2,,"KALAMATA",2,10,1,0,,,10,1,7000,4,2,2,,1,,1,2,,6,6,1,,,450,180000,1,2
"48-50-38-14","8866-001-01",1,23,1,,,2,,"OBAMA",3,50,1,50,1,3,0,,,,,2,,1,,0.75,2,,2,2,1,,,200,100000,1,
"34-20-55-17","8867-001-02",1,23,1,,,1,2,"MBEGU YA KIENYEJI",2,300,1,300,1,2,0,,,,,2,,1,,0.75,2,,1,1,1,,,1000,400000,2,
"34-20-55-17","8867-001-02",2,23,2,1,1,1,2,"MBEGU YA KIENYEJI",2,40,1,40,2,2,0,,,,,2,,1,,0.25,2,,1,1,1,,,600,240000,2,
"00-21-28-79","8868-001-01",1,11,1,,,1,2,"HIGH BRIDGE",1,3,1,0,,,3,1,20000,16,1,2,,1,,1,2,,5,5,1,,,108,60000,1,2
"00-21-28-79","8868-001-01",1,23,1,,,1,2,"OBAMA",2,150,1,150,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,650,325000,1,2
"00-21-28-79","8868-001-01",2,86,1,,,2,,"GOLOLI",1,25,5,0,,,25,5,20000,16,1,2,,1,,0.5,2,,3,3,1,,,320,320000,1,2
"00-21-28-79","8868-001-01",3,11,1,,,1,2,"HIGH BRIDGE",1,3,1,0,,,3,1,20000,16,1,2,,1,,1,2,,4,4,1,,,216,120000,1,2
"00-21-28-79","8868-001-01",3,23,1,,,1,2,"OBAMA",1,200,1,200,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,900,450000,1,
"57-34-58-89","8869-001-01",1,11,1,,,1,2,"PANA",1,1,1,0,,,1,1,4500,16,1,2,,1,,0.5,2,,5,6,1,,,160,48000,1,
"57-34-58-89","8869-001-01",1,31,1,,,1,2,"ROSEKOKO",1,1,1,0,,,1,1,2500,16,1,2,,1,,0.5,2,,6,7,1,,,14,25200,1,2
"57-34-58-89","8869-001-01",3,23,1,,,2,,"OBAMA",1,5,2,0,,,5,2,50000,2,1,1,3,1,,1,2,,2,1,1,,,250,280000,1,2
"22-97-00-78","8871-001-01",1,11,1,,,1,2,"ASILI",2,10,1,10,1,2,0,,,,,2,,1,,1,2,,7,7,1,,,150,52500,1,6
"22-97-00-78","8871-001-01",1,23,1,,,1,2,"OBAMA",2,432,1,432,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,1000,350000,1,6
"22-97-00-78","8871-001-01",2,11,1,,,1,2,"ASILI",2,2,1,2,1,2,0,,,,,2,,1,,1,2,,6,6,1,,,200,80000,1,6
"22-97-00-78","8871-001-01",2,23,1,,,1,2,"OBAMA",2,216,1,216,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,600,240000,1,6
"22-97-00-78","8871-001-01",3,11,1,,,1,2,"ASILI",2,3,1,3,1,2,0,,,,,2,,1,,1,2,,6,6,1,,,150,52500,1,6
"22-97-00-78","8871-001-01",3,23,1,,,1,2,"OBAMA",2,100,1,100,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,700,350000,1,6
"83-91-97-40","8872-001-01",1,11,1,,,2,,"MBEGU ZA KIASILI",2,1.5,1,1.5,1,2,0,,,,,2,,1,,0.5,2,,6,6,1,,,216,120000,1,
"83-91-97-40","8872-001-01",1,31,1,,,2,,"MBEGU ZA ASILI",2,8,1,0,,,8,1,9600,4,2,2,,1,,0.5,2,,2,2,1,,,36,40000,1,
"83-91-97-40","8872-001-01",4,11,1,,,2,,"MBEGU ZA ASILI",3,3,1,3,1,3,0,,,,,2,,1,,0.5,2,,7,7,1,,,108,60000,1,
"23-87-83-61","8873-001-01",1,11,1,,,1,2,"KIENYEJI",2,1,1,1,1,2,0,,,,,2,,1,,0.1,2,,7,7,1,,,82,41000,1,
"23-87-83-61","8873-001-01",1,23,1,,,1,2,"KIENYEJI",2,30,1,0,,,30,1,7500,5,1,2,,1,,0.1,2,,2,2,1,,,220,55000,1,2
"71-60-85-76","8888-001-01",1,11,1,,,2,,"MBEGU YA KIENYEJI",2,6,1,6,1,2,0,,,,,2,,1,,0.75,2,,2,2,1,,,180,81000,1,
"81-76-53-58","8889-001-01",2,11,1,,,2,,"STAR",3,4,1,4,1,3,0,,,,,1,6,1,,1,1,1,2,2,1,,,240,60000,1,
"26-06-09-83","8891-001-01",1,11,2,2,1,1,2,"ASILI",2,2,1,2,1,2,0,,,,,2,,1,,0.38,2,,2,2,1,,,54,21000,1,2
"63-82-17-43","8904-001-01",2,11,1,,,1,2,"ASILI",2,4,1,0,,,4,1,8000,2,1,2,,1,,0.5,2,,12,12,1,,,126,35000,1,
"63-82-17-43","8904-001-01",3,11,1,,,2,,"ASILI",2,7,1,0,,,7,1,14000,2,1,2,,1,,0.5,2,,12,12,1,,,220,80000,1,
"73-69-98-24","8905-001-01",1,11,1,,,2,,"ASILI",2,9,1,9,1,2,0,,,,,2,,1,,1.5,2,,2,2,1,,,1000,300000,1,2
