"interview__key","y5_hhid","cropid","ag5a_01","ag5a_02","ag5a_03","ag5a_04_1","ag5a_04_2","ag5a_05","ag5a_06","ag5a_07_1","ag5a_07_2","ag5a_08","ag5a_09_1","ag5a_09_2","ag5a_10_1","ag5a_10_2","ag5a_11a","ag5a_11_1","ag5a_11_2","ag5a_12","ag5a_13","ag5a_14_1","ag5a_14_2","ag5a_15","ag5a_16_1","ag5a_16_2","ag5a_17_1","ag5a_17_2","ag5a_18","ag5a_19","ag5a_20","ag5a_21","ag5a_22","ag5a_23","ag5a_24","ag5a_25","ag5a_26","ag5a_27","ag5a_28","ag5a_29","ag5a_30","ag5a_31","ag5a_32","ag5a_32a","ag5a_32b","ag5a_32c","ag5a_32d","ag5a_32e","ag5a_33","ag5a_34","ag5a_35","ag5a_36_1a","ag5a_36_1b","ag5a_36_2a","ag5a_36_2b"
"02-72-68-13","6954-001-02",11,1,15,7500,2,1,15,7500,3,2020,1,2,3,2,3,2,,,,,,,,,,,,2,,,,,2,,,,,,1,2,3,1500,134,3,0,10,0,2,,,,,,
"50-75-79-74","6954-001-04",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,46,4,0,0,0,2,,,,,,
"50-75-79-74","6954-001-04",42,1,345,517500,5,1,345,517500,6,2020,2,1,2,1,2,2,,,,,,,,,,,,1,1,2,6,10000,2,,,,,,2,,,,0,4,0,1,0,3,,,,,,
"66-44-70-23","6966-001-01",11,1,800,400000,9,2,600,300000,11,2020,1,1,,1,,1,2,1,200,100000,10,2020,1,1,,1,,2,,,,,2,,,,,,2,,,,200,0,0,100,50,2,,,,,,
"66-44-70-23","6966-001-01",13,1,100,50000,9,2,100,50000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,50,0,0,0,50,2,,,,,,
"66-44-70-23","6966-001-01",34,1,50,20000,9,2,50,20000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,40,0,0,10,0,2,,,,,,
"66-44-70-23","6966-001-01",42,1,200,460000,7,1,200,460000,7,2020,1,1,,1,,2,,,,,,,,,,,,1,2,1,6,2000,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"37-06-23-14","6966-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,190,10,0,40,0,2,,,,,,
"37-06-23-14","6966-001-02",12,1,120,48000,16,1,120,48000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"83-11-49-91","6966-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,300,0,0,50,0,2,,,,,,
"83-11-49-91","6966-001-03",42,1,200,460000,7,1,200,460000,6,2020,1,2,,1,2,2,,,,,,,,,,,,1,1,2,6,2000,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"62-22-46-87","6967-001-01",11,1,100,30000,9,2,100,30000,4,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,114,10,0,0,0,2,,,,,,
"62-22-46-87","6967-001-01",42,1,140,196000,5,2,140,196000,8,2020,1,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"50-56-53-18","6968-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,340,0,0,0,0,2,,,,,,
"50-56-53-18","6968-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,90,0,0,0,0,1,,,,,,
"50-56-53-18","6968-001-01",34,1,54,21600,9,1,1,21600,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,197,0,0,0,0,2,,,,,,
"50-56-53-18","6968-001-01",42,1,85,187000,7,1,85,187000,10,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,15,0,0,0,0,2,,,,,,
"15-13-25-31","6970-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,800,40,1000,300,0,2,,,,,,
"15-13-25-31","6970-001-01",34,1,400,40000,9,2,400,40000,7,2020,2,5,,5,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"15-13-25-31","6970-001-01",42,1,1400,1960000,6,1,1400,1960000,6,2020,2,5,,5,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"60-66-83-58","6971-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,21000,105,0,0,140,0,8,,,,,,
"60-66-83-58","6971-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,15,0,0,17,0,3,,,,,,
"60-66-83-58","6971-001-01",34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,45,10,45,20,0,8,,,,,,
"65-25-95-94","6972-001-01",42,1,300,500000,5,1,300,500000,7,2021,1,1,4,1,4,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,3,0,0,0,2,,,,,,
"53-85-21-06","6973-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,130,10,120,40,0,2,,,,,,
"53-85-21-06","6973-001-01",34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,10,100,0,0,2,,,,,,
"53-85-21-06","6973-001-01",42,1,240,312000,5,1,240,312000,6,2020,1,1,2,1,2,2,,,,,,,,,,,,1,2,1,2,0,2,,,,,,2,,,,0,8,0,0,0,2,,,,,,
"35-21-67-11","6986-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,19,0,0,0,0,2,,,,,,
"99-49-91-34","6988-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,480,20,0,120,0,2,,,,,,
"99-49-91-34","6988-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,40,0,2,,,,,,
"99-49-91-34","6988-001-01",32,1,90,135000,5,2,90,135000,6,2020,1,1,7,1,7,2,,,,,,,,,,,,1,2,1,2,0,2,,,,,,2,,,,30,0,0,0,0,2,,,,,,
"99-49-91-34","6988-001-01",34,1,370,185000,5,2,370,185000,8,2020,1,1,7,1,7,2,,,,,,,,,,,,1,2,1,2,0,2,,,,,,2,,,,100,10,0,120,0,2,,,,,,
"99-49-91-34","6988-001-01",42,1,330,275000,5,2,330,275000,7,2020,1,1,7,1,7,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,30,0,0,0,0,2,,,,,,
"87-64-23-47","6989-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,97,3,0,20,0,3,,,,,,
"87-64-23-47","6989-001-03",34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,68,2,0,10,0,3,,,,,,
"87-64-23-47","6989-001-03",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,47,5,0,29,0,2,,,,,,
"80-39-14-71","6990-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,108,0,0,54,0,2,,,,,,
"80-39-14-71","6990-001-02",42,1,45,67500,9,1,45,67500,7,2020,1,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"40-09-63-23","6991-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,1,60000,650,0,0,20,10,2,,,,,,
"40-09-63-23","6991-001-01",34,1,150,75000,9,2,150,75000,10,2020,1,3,,1,3,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,50,0,0,0,0,2,,,,,,
"94-41-63-62","6991-001-06",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,470,0,0,0,30,2,,,,,,
"94-41-63-62","6991-001-06",34,1,140,70000,9,2,140,70000,11,2020,1,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,55,0,0,5,0,2,,,,,,
"25-50-62-80","6992-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200,4,1,1,1,2,,,,200,15,0,60,0,2,,,,,,
"25-50-62-80","6992-001-01",42,1,700,1400000,5,1,700,1400000,6,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"43-19-97-25","6994-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,284,10,2,28,0,8,,,,,,
"43-19-97-25","6994-001-01",34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,66,2,0,12,0,8,,,,,,
"94-11-91-89","7023-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,480,0,0,0,0,2,,,,,,
"18-92-38-96","7025-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,250,6,2,,1,2,,,,220,0,0,180,0,2,,,,,,
"18-92-38-96","7025-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80,6,2,,1,2,,,,10,0,0,10,0,1,,,,,,
"94-03-29-90","7026-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,648,0,0,0,0,4,,,,,,
"94-03-29-90","7026-001-01",34,1,480,240000,16,1,480,240000,10,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,60,0,0,0,8,,,,,,
"94-03-29-90","7026-001-01",41,1,1792,784000,16,1,1792,784000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,448,112,0,80,0,4,,,,,,
"24-12-46-54","7026-001-04",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,380,0,0,0,0,8,,,,,,
"53-69-30-26","7027-001-01",11,1,688,195000,9,1,688,195000,8,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,500,0,0,108,0,4,,,,,,
"53-69-30-26","7027-001-01",34,1,600,450000,9,1,600,450000,11,2020,2,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,100,20,0,0,0,8,,,,,,
"12-01-68-84","7027-001-03",12,1,420,300000,16,1,420,300000,6,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,5,,,,,,
"62-00-77-33","7027-001-06",13,1,480,120000,9,1,480,120000,10,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,40,10,0,70,0,2,,,,,,
"62-00-77-33","7027-001-06",34,1,480,240000,9,1,480,240000,11,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"19-85-87-43","7028-001-01",11,1,2400,600000,9,2,2400,600000,9,2020,3,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,720,0,0,480,0,4,,,,,,
"19-85-87-43","7028-001-01",34,1,1380,552000,9,4,1380,552000,10,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,20,40,0,0,0,2,,,,,,
"19-85-87-43","7028-001-01",41,1,1650,1100000,9,4,1650,1100000,10,2020,3,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,300,0,0,0,0,2,,,,,,
"10-97-71-75","7028-001-04",11,1,324,216000,16,1,324,216000,8,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,216,0,0,18,0,5,,,,,,
"10-97-71-75","7028-001-04",31,1,10,26000,16,1,10,26000,5,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,10,0,0,0,0,5,,,,,,
"41-41-06-72","7029-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,480,0,0,0,0,4,,,,,,
"41-41-06-72","7029-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,200,20,0,0,0,2,,,,,,
"41-41-06-72","7029-001-01",34,1,240,240000,9,1,240,240000,10,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,4,,,,,,
"45-81-24-07","7030-001-01",11,1,1800,600000,9,1,1800,600000,8,2020,2,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,600,600,0,120,0,5,,,,,,
"45-81-24-07","7030-001-01",31,1,60,75000,9,1,60,75000,8,2020,1,1,,1,2,2,,,,,,,,,,,,1,1,1,2,0,2,,,,,,2,,,,20,20,0,20,0,3,,,,,,
"45-81-24-07","7030-001-01",34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,40,0,0,10,0,3,,,,,,
"42-67-95-58","7042-001-01",11,1,1728,480000,9,1,1728,480000,9,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,540,0,0,108,0,4,,,,,,
"42-67-95-58","7042-001-01",34,1,720,600000,9,1,720,600000,11,2020,3,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,80,20,0,20,0,8,,,,,,
"56-43-18-62","7042-001-02",11,1,1098,366000,9,1,1098,366000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,432,0,0,90,0,4,,,,,,
"56-43-18-62","7042-001-02",31,1,20,30000,9,1,20,30000,8,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"56-43-18-62","7042-001-02",34,1,180,135000,9,1,180,135000,11,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,40,10,0,10,0,8,,,,,,
"41-71-43-39","7043-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,1200,0,0,0,0,2,,,,,,
"41-71-43-39","7043-001-01",34,1,480,240000,5,1,480,240000,9,2020,1,1,,1,,2,,,,,,,,,,,,1,30,8,3,0,2,,,,,,2,,,,110,10,0,0,0,4,,,,,,
"20-12-38-43","7044-001-01",11,1,4800,1200000,9,1,4800,1200000,8,2020,5,1,2,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,2400,0,0,0,0,4,,,,,,
"20-12-38-43","7044-001-01",41,1,210,120000,9,1,210,120000,4,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,210,0,0,0,0,2,,,,,,
"09-53-61-52","7045-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6000,1,1,1,1,2,,,,1680,0,0,0,720,4,,,,,,
"09-53-61-52","7045-001-01",34,1,2100,840000,9,1,2100,840000,10,2020,1,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,450,25,0,0,0,4,,,,,,
"09-53-61-52","7045-001-01",35,1,2400,2000000,9,4,2400,2000000,10,2020,1,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,20,0,0,0,2,,,,,,
"58-22-33-93","7045-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,100,0,0,0,0,4,,,,,,
"58-22-33-93","7045-001-02",34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,0,0,2,,,,,,
"21-93-66-05","7045-001-03",11,1,2760,1380000,9,3,2760,1380000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,1200,1,1,1,1,2,,,,240,0,0,0,0,4,,,,,,
"21-93-66-05","7045-001-03",31,1,120,120000,9,2,120,120000,5,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,50,1,2,,1,2,,,,60,0,0,10,0,4,,,,,,
"98-87-18-53","7046-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100,4,2,,1,2,,,,100,0,0,0,0,2,,,,,,
"98-87-18-53","7046-001-01",41,1,400,260000,9,1,400,260000,6,2021,2,3,,3,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"95-99-51-82","7047-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,960,0,0,0,0,4,,,,,,
"95-99-51-82","7047-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,60,0,0,0,0,2,,,,,,
"95-99-51-82","7047-001-01",34,1,120,60000,9,4,120,60000,10,2020,1,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,240,0,0,0,0,2,,,,,,
"95-99-51-82","7047-001-01",41,1,150,100000,9,3,150,100000,10,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,150,0,0,0,0,2,,,,,,
"95-99-51-82","7047-001-01",92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,120,0,0,80,0,2,,,,,,
"68-30-88-27","7047-001-04",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,1200,0,0,0,0,4,,,,,,
"68-30-88-27","7047-001-04",31,1,240,190000,9,2,240,190000,6,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,0,0,0,0,2,,,,,,
"68-30-88-27","7047-001-04",34,1,600,400000,9,4,600,400000,8,2020,3,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,8,,,,,,
"80-06-63-06","7048-001-01",11,1,360,105000,9,2,360,105000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,480,0,0,0,0,2,,,,,,
"58-51-78-07","7049-001-01",11,1,300,90000,9,1,300,90000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,1400,50,0,50,0,4,,,,,,
"58-51-78-07","7049-001-01",34,1,600,300000,9,1,1,300000,11,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,90,30,0,0,0,4,,,,,,
"83-87-76-40","7049-001-02",11,1,1200,360000,9,1,1200,360000,11,2020,1,1,2,1,2,2,,,,,,,,,,,,1,5,1,3,0,2,,,,,,2,,,,2400,50,0,50,0,4,,,,,,
"83-87-76-40","7049-001-02",34,1,960,480000,9,1,960,480000,11,2020,1,1,2,1,2,2,,,,,,,,,,,,1,5,1,3,0,2,,,,,,2,,,,90,20,0,10,0,4,,,,,,
"82-38-27-78","7062-001-01",11,1,6000,1500000,9,5,6000,1500000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,5,,,,,,
"82-38-27-78","7062-001-01",31,1,4200,2100000,9,5,4200,2100000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,5,,,,,,
"15-26-83-14","7066-001-01",12,1,200,100000,9,1,200,100000,4,2020,1,1,,1,,2,,,,,,,,,,,,1,4,1,1,0,2,,,,,,2,,,,80,0,0,20,0,2,,,,,,
"21-89-88-28","7085-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,5,2,,1,2,,,,64,0,0,186,0,2,,,,,,
"61-49-29-24","7087-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,2400,0,0,1200,0,4,,,,,,
"61-49-29-24","7087-001-01",31,1,120,240000,9,1,120,240000,2,2021,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,120,0,0,0,0,4,,,,,,
"61-49-29-24","7087-001-01",998,1,240,220000,9,1,240,220000,2,2021,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,20,0,220,0,4,,,,,,
"83-75-68-60","7099-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,120,0,0,0,0,2,,,,,,
"64-20-56-27","7100-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,45,0,0,0,0,5,,,,,,
"73-92-63-51","7102-001-01",11,1,40000,20000,2,1,40,20000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,80,0,0,0,0,2,,,,,,
"16-14-07-74","7105-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,0,0,2,,,,,,
"16-14-07-74","7105-001-02",12,1,900,450000,9,1,900,450000,9,2020,2,2,,2,,2,,,,,,,,,,,,2,,,,,1,360,4,2,,1,2,,,,540,0,0,0,0,2,,,,,,
"13-96-85-80","7106-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,450,0,0,0,0,4,,,,,,
"13-96-85-80","7106-001-03",12,1,560,400000,5,2,560,400000,7,2020,1,1,,1,,2,,,,,,,,,,,,1,2,1,5,10000,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"34-73-33-01","7108-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,162,0,0,0,0,4,,,,,,
"29-40-20-76","7110-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,170,10,0,0,0,5,,,,,,
"31-77-10-50","7118-001-01",11,1,280,90000,9,3,280,90000,8,2020,1,1,,1,2,2,,,,,,,,,,,,1,38,1,6,0,2,,,,,,2,,,,700,0,0,0,0,2,,,,,,
"78-35-45-17","7119-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,280,0,0,0,0,2,,,,,,
"78-35-45-17","7119-001-01",50,1,40,42000,20,1,40,42000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"90-38-56-46","7120-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,400,0,0,0,0,2,,,,,,
"90-38-56-46","7120-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,40,0,0,0,0,2,,,,,,
"84-92-39-36","7122-001-07",11,1,756,315000,9,2,756,315000,6,2020,1,1,,1,,2,,,,,,,,,,,,1,3,1,5,10000,2,,,,,,2,,,,162,0,0,54,0,5,,,,,,
"21-63-86-53","7124-001-01",11,1,216,90000,9,1,216,90000,6,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,324,0,0,0,0,2,,,,,,
"21-63-86-53","7124-001-01",50,1,50,40000,6,1,50,40000,7,2020,1,1,,1,,2,,,,,,,,,,,,1,1,1,2,0,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"70-58-84-84","7125-001-02",12,1,400,300000,2,1,400,300000,7,2020,3,2,3,2,3,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,240,180000,0,0,0,2,,,,,,
"13-52-97-31","7143-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,100,0,0,0,0,4,,,,,,
"13-52-97-31","7143-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"70-94-18-57","7156-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,300,0,0,0,0,4,,,,,,
"89-15-40-32","7156-001-07",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,300,0,0,0,0,5,,,,,,
"82-99-49-70","7157-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,60,0,0,0,0,4,,,,,,
"48-98-09-92","7159-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,500,40,0,0,0,4,,,,,,
"15-99-79-88","7162-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,324,0,0,0,0,4,,,,,,
"23-95-13-93","7163-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,280,0,0,0,0,2,,,,,,
"23-95-13-93","7163-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,140,0,0,0,0,2,,,,,,
"45-44-01-96","7166-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,40,0,0,0,0,2,,,,,,
"00-30-59-55","7185-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,150,4,1,1,1,2,,,,600,0,0,30,20,2,,,,,,
"00-30-59-55","7185-001-01",31,1,100,200000,9,1,100,200000,2,2021,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,150,0,0,0,0,2,,,,,,
"33-35-59-81","7194-001-02",31,1,120,222000,9,2,120,222000,5,2020,1,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,40,40,0,20,0,2,,,,,,
"77-00-39-76","7195-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,360,4,1,1,1,2,,,,1260,0,0,180,0,2,,,,,,
"77-00-39-76","7195-001-01",31,1,250,600000,9,1,250,600000,9,2020,3,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,50,0,0,0,0,5,,,,,,
"63-50-84-21","7196-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80,4,1,1,1,2,,,,220,0,0,300,0,3,,,,,,
"63-50-84-21","7196-001-01",31,1,160,240000,16,3,160,240000,3,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,40,4,1,1,3,2,,,,80,40,0,0,0,3,,,,,,
"63-50-84-21","7196-001-01",87,1,140,168000,16,3,140,168000,3,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,1,1,3,108000,60,0,0,0,0,3,,,,,,
"00-59-89-48","7198-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,600,0,0,0,0,2,,,,,,
"00-59-89-48","7198-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,340,0,0,0,0,2,,,,,,
"36-27-12-33","7200-001-01",11,1,100,70000,2,1,100,70000,8,2020,3,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,320,0,0,0,0,2,,,,,,
"36-27-12-33","7200-001-01",31,1,27,37500,4,1,27,37500,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,27,0,0,5,0,2,,,,,,
"94-63-12-26","7217-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,0,0,2,,,,,,
"33-93-15-01","7218-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,500,7,1,1,1,1,3,1,1500,100,25,0,0,0,2,,,,,,
